peak_name,mz,rt,id_kegg,id_zhulab,name,formula,confidence_level,smiles,inchikey,isotope,adduct,total_score,mz_error,rt_error_abs,rt_error_rela,ms2_score,iden_score,iden_type,peak_group_id,base_peak,num_peaks,cons_formula_pred,stereo_isomer_id,stereo_isomer_name,Size_3_3,Size_3_1,Size_3_2,Size_5_1,Size_1_2,Size_4_2,Size_2_2,Size_2_3,Size_6_2,Size_1_3,Size_4_1,Size_2_1,Size_1_1,Size_6_1,Size_5_2
M563T428_NEG_b,563.1819,428.1,C05404,NA,D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose,C18H32O16,level3.1,OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3OC(O)[C@@H]([C@H]([C@@H]3O)O)O)[C@@H]([C@H]([C@H]2O)O)O)[C@@H]([C@H]([C@H]1O)O)O,FBJQEBRMDXPWNX-SMGIPPFUSA-N,[M],[M+CH3COO]-,1.68,1.7,NA,19.5,0.732,0.68,metAnnotation,[103],M563T428_NEG_[M+CH3COO]-,7,TRUE,C02160;C05404,Isomaltotriose;D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose,79540776.72551954,298137645.9547154,412690902.8914286,401641678.1030321,79220214.5314958,172974435.61909297,656935698.285489,764871515.6168752,878400687.9293084,145969357.43467543,115764041.95975314,643994821.8573107,137540288.26954028,311377847.71465296,447023178.21565676
M563T428_NEG_c,563.1819,428.1,C06219,NA,Cellotriose,C18H32O16,level3.1,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)OC([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)O,FYGDTMLNYKFZSV-ZWSAEMDYSA-N,[M],[M+CH3COO]-,1.68,1.7,NA,19.5,0.732,0.68,metAnnotation,[103],M563T428_NEG_[M+CH3COO]-,7,TRUE,C01835;C06219,Maltotriose;Cellotriose,79540776.72551954,298137645.9547154,412690902.8914286,401641678.1030321,79220214.5314958,172974435.61909297,656935698.285489,764871515.6168752,878400687.9293084,145969357.43467543,115764041.95975314,643994821.8573107,137540288.26954028,311377847.71465296,447023178.21565676
M563T428_NEG_d,563.1819,428.1,C03661,NA,1F-beta-D-Fructosylsucrose,C18H32O16,level3.1,OC[C@H]1O[C@@]([C@H]([C@@H]1O)O)(CO[C@]1(CO)O[C@@H]([C@H]([C@@H]1O)O)CO)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,VAWYEUIPHLMNNF-OESPXIITSA-N,[M],[M+CH3COO]-,1.68,1.7,NA,19.5,0.7351,0.68,metAnnotation,[103],M563T428_NEG_[M+CH3COO]-,7,TRUE,C03661,1F-beta-D-Fructosylsucrose,79540776.72551954,298137645.9547154,412690902.8914286,401641678.1030321,79220214.5314958,172974435.61909297,656935698.285489,764871515.6168752,878400687.9293084,145969357.43467543,115764041.95975314,643994821.8573107,137540288.26954028,311377847.71465296,447023178.21565676
M563T428_NEG_e,563.1819,428.1,C03848,NA,6F-alpha-D-Galactosylsucrose,C18H32O16,level3.1,OC[C@H]1O[C@H](OC[C@H]2O[C@@]([C@H]([C@@H]2O)O)(CO)O[C@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@H]1O)O)O,NIBVDXPSJBYJFT-ZQSKZDJDSA-N,[M],[M+CH3COO]-,1.68,1.7,NA,19.5,0.7351,0.68,metAnnotation,[103],M563T428_NEG_[M+CH3COO]-,7,TRUE,C03848,6F-alpha-D-Galactosylsucrose,79540776.72551954,298137645.9547154,412690902.8914286,401641678.1030321,79220214.5314958,172974435.61909297,656935698.285489,764871515.6168752,878400687.9293084,145969357.43467543,115764041.95975314,643994821.8573107,137540288.26954028,311377847.71465296,447023178.21565676
M323T366_NEG,323.0992,366.2,C00051,NA,Glutathione,C10H17N3O6S,level3.1,SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N,RWSXRVCMGQZWBV-WDSKDSINSA-N,[M],[M+NH4-2H]-,1.67,9.8,NA,0.2,0.6761,0.67,metAnnotation,[89],M323T366_NEG_[M+NH4-2H]-,2,TRUE,C00051,Glutathione,147549013.9301355,84099625.0434507,46392707.34849425,99595286.47464257,159032196.60980245,124110730.21511135,67690687.73775433,46947222.989671975,111426524.26817064,141790251.22437522,88169970.655024,115919001.87472208,47780903.41414716,121338294.71240956,97249362.78546634
M239T396_NEG_a,239.0769,396,C01934,NA,L-Rhamnonate,C6H12O6,level3.1,O[C@H]([C@H]([C@H](C(=O)O)O)O)[C@@H](O)C,NBFWIISVIFCMDK-QMKXCQHVSA-N,[M],[M+CH3COO]-,1.65,0.8,NA,0.3,0.3257,0.65,metAnnotation,[80],M239T396_NEG_[M+CH3COO]-,5,TRUE,C01680;C01720;C01934,D-Fuconate;L-Fuconate;L-Rhamnonate,6594421.661956908,5505092.978262331,4833325.817274949,51522980.36427738,9827693.590343548,11587726.174707396,37156152.89399842,13741068.656976156,13354445.140206642,8588425.61366804,18649077.39983538,12328595.12511594,13697795.728930911,22740997.016344298,78583935.38624527
M239T396_NEG_b,239.0769,396,C01680,NA,D-Fuconate,C6H12O6,level3.1,O[C@H]([C@@H]([C@H](C(=O)O)O)O)[C@H](O)C,NBFWIISVIFCMDK-MGCNEYSASA-N,[M],[M+CH3COO]-,1.65,0.8,NA,0.3,0.3257,0.65,metAnnotation,[80],M239T396_NEG_[M+CH3COO]-,5,TRUE,C01680;C01720;C01934,D-Fuconate;L-Fuconate;L-Rhamnonate,6594421.661956908,5505092.978262331,4833325.817274949,51522980.36427738,9827693.590343548,11587726.174707396,37156152.89399842,13741068.656976156,13354445.140206642,8588425.61366804,18649077.39983538,12328595.12511594,13697795.728930911,22740997.016344298,78583935.38624527
M239T396_NEG_c,239.0769,396,C01720,NA,L-Fuconate,C6H12O6,level3.1,O[C@@H]([C@H]([C@@H](C(=O)O)O)O)[C@@H](O)C,NBFWIISVIFCMDK-RSJOWCBRSA-N,[M],[M+CH3COO]-,1.65,0.8,NA,0.3,0.3257,0.65,metAnnotation,[80],M239T396_NEG_[M+CH3COO]-,5,TRUE,C01680;C01720;C01934,D-Fuconate;L-Fuconate;L-Rhamnonate,6594421.661956908,5505092.978262331,4833325.817274949,51522980.36427738,9827693.590343548,11587726.174707396,37156152.89399842,13741068.656976156,13354445.140206642,8588425.61366804,18649077.39983538,12328595.12511594,13697795.728930911,22740997.016344298,78583935.38624527
M255T100_NEG,255.0279,99.6,C07731,NA,"2-Hydroxy-6-oxo-6-(2-hydroxyphenyl)-hexa-2,4-dienoate",C12H10O5,level3.1,OC(=O)C(=O)/C=C/C=C(/c1ccccc1O)\O,HNVBUXTUHPMTRW-JSXJEZROSA-N,[M],[M+Na-2H]-,1.65,1,NA,13.3,0.5493,0.65,metAnnotation,[84],M255T100_NEG_[M+Na-2H]-,2,TRUE,C07731,"2-Hydroxy-6-oxo-6-(2-hydroxyphenyl)-hexa-2,4-dienoate",12312400.874794627,17092097.500101008,11265724.088791648,7611836.084232162,14398173.19431955,13510838.07663337,5029430.884345091,5132384.324431151,8856288.78211247,8645118.843202278,5461045.85957905,7028401.904055751,5276747.551511743,3298057.724378629,7335646.647116315
M148T354_NEG_a,148.0426,354.3,C00073,NA,L-Methionine,C5H11NO2S,level3.1,CSCC[C@@H](C(=O)O)N,FFEARJCKVFRZRR-BYPYZUCNSA-N,[M],[M-H]-,1.64,2.8,NA,1.9,0.3992,0.64,metAnnotation,[57],M148T354_NEG_[M-H]-,1,TRUE,C00073;C00855;C01733,L-Methionine;D-Methionine;Methionine,56307486.27331606,50359141.734322324,30249827.91067011,16728443.388664633,42317532.22829174,15605987.136518719,42837416.408550486,22466922.095035926,50939008.398379035,54037025.29421861,67596193.41613072,26286714.51188999,12873123.257644556,28261545.482336797,6256164.8787701065
M225T395_NEG_b,225.0611,395,C00545,NA,L-Arabinonate,C5H10O6,level3.1,OC[C@@H]([C@@H]([C@H](C(=O)O)O)O)O,QXKAIJAYHKCRRA-YVZJFKFKSA-N,[M],[M+CH3COO]-,1.64,1.2,NA,0.7,0.3404,0.64,metAnnotation,[72],M225T395_NEG_[M+CH3COO]-,2,TRUE,C00502;C00545;C00878;C01685;C05411;C05412,D-Xylonate;L-Arabinonate;D-Arabinonate;D-Ribonate;L-Xylonate;L-Lyxonate,153043352.8312655,159008659.50200614,136557256.18244228,335256759.06741595,121384934.21984059,144028487.11332184,189982103.14214873,187103894.84684357,221164341.86643806,134017064.4869419,248748761.11152858,155162902.28895462,160979780.92486006,125814881.31580228,461125231.64072084
M225T395_NEG_c,225.0611,395,C00502,NA,D-Xylonate,C5H10O6,level3.1,OC[C@H]([C@@H]([C@H](C(=O)O)O)O)O,QXKAIJAYHKCRRA-FLRLBIABSA-N,[M],[M+CH3COO]-,1.64,1.2,NA,0.7,0.3404,0.64,metAnnotation,[72],M225T395_NEG_[M+CH3COO]-,2,TRUE,C00502;C00545;C00878;C01685;C05411;C05412,D-Xylonate;L-Arabinonate;D-Arabinonate;D-Ribonate;L-Xylonate;L-Lyxonate,153043352.8312655,159008659.50200614,136557256.18244228,335256759.06741595,121384934.21984059,144028487.11332184,189982103.14214873,187103894.84684357,221164341.86643806,134017064.4869419,248748761.11152858,155162902.28895462,160979780.92486006,125814881.31580228,461125231.64072084
M225T395_NEG_d,225.0611,395,C00878,NA,D-Arabinonate,C5H10O6,level3.1,OC[C@H]([C@H]([C@@H](C(=O)O)O)O)O,QXKAIJAYHKCRRA-JJYYJPOSSA-N,[M],[M+CH3COO]-,1.64,1.2,NA,0.7,0.3404,0.64,metAnnotation,[72],M225T395_NEG_[M+CH3COO]-,2,TRUE,C00502;C00545;C00878;C01685;C05411;C05412,D-Xylonate;L-Arabinonate;D-Arabinonate;D-Ribonate;L-Xylonate;L-Lyxonate,153043352.8312655,159008659.50200614,136557256.18244228,335256759.06741595,121384934.21984059,144028487.11332184,189982103.14214873,187103894.84684357,221164341.86643806,134017064.4869419,248748761.11152858,155162902.28895462,160979780.92486006,125814881.31580228,461125231.64072084
M604T428_NEG,604.2083,428.3,C04847,NA,"alpha-D-Galactosyl-1,3-beta-D-galactosyl-1,4-N-acetyl-D-glucosamine",C20H35NO16,level3.1,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@H]([C@@H]([C@H]2O)NC(=O)C)O)[C@@H]([C@H]([C@H]1O)O[C@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O,NNISLDGFPWIBDF-LQHNAXJESA-N,[M],[M+CH3COO]-,1.64,1.8,NA,17.1,0.6224,0.64,metAnnotation,[105],M604T428_NEG_[M+CH3COO]-,3,TRUE,C04847,"alpha-D-Galactosyl-1,3-beta-D-galactosyl-1,4-N-acetyl-D-glucosamine",1300509.7203429644,6865707.654865718,5305033.83000146,36317484.97126611,1468980.4793165228,3610309.582657567,21225459.496781245,8783289.573268792,42356715.84456314,1871034.9090170232,3940714.254697809,20329494.57452888,1980017.7897423098,24115593.88403553,50406262.04669246
M325T367_NEG,325.1148,367.1,C05399,NA,Melibiitol,C12H24O11,level3.1,OC[C@@H]([C@H]([C@@H]([C@@H](CO[C@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O)O)O)O,SERLAGPUMNYUCK-GFRRCQKTSA-N,[M],[M-H2O-H]-,1.63,2.1,NA,29.6,0.8278,0.63,metAnnotation,[90],M325T367_NEG_[M-H2O-H]-,2,TRUE,C05399,Melibiitol,10861458.276559655,39278874.93375885,26774283.49320455,72348246.77266312,10237360.215011133,23085407.917115565,51963668.31561913,48445810.34535435,15222301.463858306,8818891.67278186,10055922.790298412,28067456.959978584,16140383.313532911,95912006.27207339,67252437.74700645
M417T389_NEG,417.1251,389.5,C20888,NA,Cellobionate,C12H22O12,level3.1,OC[C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O,JYTUSYBCFIZPBE-ZNLUKOTNSA-N,[M],[M+CH3COO]-,1.62,0.5,NA,27.2,0.708,0.62,metAnnotation,[96],M417T389_NEG_[M+CH3COO]-,7,TRUE,C20888,Cellobionate,8435347.0956331715,10982058.431828944,10271155.765135,12901972.396502106,8271741.994630047,8222626.085771445,14673870.810931036,13575985.710922508,18206562.005923714,9671320.065004816,9050716.2694234,15565791.26768979,8014150.591334718,9516469.380403977,15398449.813765287
M442T397_NEG_d,442.1564,396.8,C19784,NA,1-O-[2-(Acetylamino)-2-deoxy-alpha-D-glucopyranosyl]-D-myo-Inositol,C14H25NO11,level3.1,OC[C@H]1O[C@H](OC2[C@H](O)[C@H](O)C([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O)O)NC(=O)C,MRKTUVZZZRUSQR-URSAZOBZSA-N,[M],[M+CH3COO]-,1.6,0.4,NA,23.8,0.6082,0.6,metAnnotation,[97],M442T397_NEG_[M+CH3COO]-,7,TRUE,C19784,1-O-[2-(Acetylamino)-2-deoxy-alpha-D-glucopyranosyl]-D-myo-Inositol,506260601.5786058,889897479.7980586,603051617.5068752,2280808571.782759,391716513.70539665,538256467.2473658,1030524258.6170179,518196466.12270945,1393311521.352061,424651904.61858946,587777443.6490773,1079537699.0687644,454745851.1831255,1138503775.157873,2960399480.777512
M633T428_NEG,633.1281,428.2,C00127,NA,Glutathione disulfide,C20H32N6O12S2,level3.1,O=C(N[C@H](C(=O)NCC(=O)O)CSSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)CC[C@@H](C(=O)O)N,YPZRWBKMTBYPTK-BJDJZHNGSA-N,[M],[M+Na-2H]-,1.6,2.3,NA,22.3,0.6435,0.6,metAnnotation,[106],M633T428_NEG_[M+Na-2H]-,4,TRUE,C00127,Glutathione disulfide,11775209.478366964,22051158.149820745,34494714.89948257,31733181.958282724,9798480.667478954,16126934.192262307,24872873.523759793,32881402.768092312,21867077.855195876,16360787.080288807,18525148.34069539,24291002.52794386,20553059.009034324,26371415.245889664,25072362.456643034
M502T393_NEG,502.1771,393,C06717,NA,Mycothiol,C17H30N2O12S,level3.1,SC[C@@H](C(=O)N[C@H]1[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)OC1[C@H](O)[C@H](O)C([C@@H]([C@H]1O)O)O)NC(=O)C,MQBCDKMPXVYCGO-MGQAWMCHSA-N,[M],[M+NH4-2H]-,1.58,11.7,NA,24,0.9558,0.58,metAnnotation,[99],M502T393_NEG_[M+NH4-2H]-,2,TRUE,C06717,Mycothiol,30470138.015321862,25835026.8833862,19766880.1404517,33150063.04963593,21267274.12479755,17986254.621485732,17943185.91274896,10271501.528763972,14164294.200103391,19910178.54691131,14612589.516148042,11354431.6969895,11546629.701986402,15465789.976186438,23531886.278408814
M327T272_NEG,327.0936,272.3,C00294,NA,Inosine,C10H12N4O5,level3.1,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1[nH]cnc2=O,UGQMRVRMYYASKQ-KQYNXXCUSA-N,[M],[M+CH3COO]-,1.57,2.4,NA,2.2,0.2664,0.57,metAnnotation,[91],M327T272_NEG_[M+CH3COO]-,2,TRUE,C00294,Inosine,1423425.1271453863,442990.68335126725,2508651.870716153,10543085.019001938,1759163.2107867994,4693672.507653014,3585204.0216649603,8697156.291637124,96980556.17588675,1411854.5636196756,5436146.381804901,15127544.165703835,22631834.789914366,38395263.2403701,15520860.809805673
M193T137_NEG,193.0709,136.7,C07481,NA,Caffeine,C8H10N4O2,level3.1,Cn1cnc2c1c(=O)n(C)c(=O)n2C,RYYVLZVUVIJVGH-UHFFFAOYSA-N,[M],[M-H]-,1.56,5.4,NA,23.4,0.6975,0.56,metAnnotation,[70],M193T137_NEG_[M-H]-,3,TRUE,C07481,Caffeine,5723600.1685781125,8430572.229123855,6949946.71556792,15978790.936572198,6090733.741881077,10957685.253012544,8312891.185239074,8469766.99851928,20654027.491457213,8053596.594241072,4647390.479740264,6542434.323417309,8480281.42113186,6280619.426846683,19372550.08090806
M575T504_NEG,575.1808,504.3,C18235,NA,S-(Hydroxymethyl)mycothiol,C18H32N2O13S,level3.1,OCSC[C@@H](C(=O)N[C@H]1[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)OC1[C@H](O)[C@H](O)C([C@@H]([C@H]1O)O)O)NC(=O)C,QHDGYCVBKYWETJ-JPFSBEFCSA-N,[M],[M+CH3COO]-,1.56,7.8,NA,1.8,0.4074,0.56,metAnnotation,[104],M575T504_NEG_[M+CH3COO]-,2,TRUE,C18235,S-(Hydroxymethyl)mycothiol,15376157.404664664,22629395.54212344,21344670.999638945,26045367.43564106,14449405.77089,13932413.734856637,26722541.234183352,29572486.278100725,24000484.67200965,13985040.343210587,12046418.540082622,25617131.446403507,16679548.124172267,19154359.347253617,31160030.54408779
M189T286_NEG_a,189.0394,286,C02132,NA,Acetylpyruvate,C5H6O4,level3.1,CC(=O)CC(=O)C(=O)O,UNRQTHVKJQUDDF-UHFFFAOYSA-N,[M],[M+CH3COO]-,1.55,2.4,NA,27,0.6339,0.55,metAnnotation,[68],M189T286_NEG_[M+CH3COO]-,1,TRUE,C02132,Acetylpyruvate,26697864.85581714,20981372.391580306,19153768.58923215,95202359.97574556,31816926.395571556,23730701.87305194,28287277.941881347,17559397.082873546,96974210.79424341,31469163.012059152,31343417.840198275,55394542.226024754,22777173.90222934,31212262.753899917,134495835.84724057
M239T396_NEG_d,239.0769,396,C00137,NA,myo-Inositol,C6H12O6,level3.1,OC1C(O)C(O)C(C(C1O)O)O,CDAISMWEOUEBRE-UHFFFAOYSA-N,[M],[M+CH3COO]-,1.54,0.8,NA,17.7,0.3955,0.54,metAnnotation,[80],M239T396_NEG_[M+CH3COO]-,5,TRUE,C00137;C06151;C06152;C06153;C19891,myo-Inositol;1L-chiro-Inositol;muco-Inositol;scyllo-Inositol;1D-chiro-Inositol,6594421.661956908,5505092.978262331,4833325.817274949,51522980.36427738,9827693.590343548,11587726.174707396,37156152.89399842,13741068.656976156,13354445.140206642,8588425.61366804,18649077.39983538,12328595.12511594,13697795.728930911,22740997.016344298,78583935.38624527
M266T289_NEG,266.0884,288.9,C00212,NA,Adenosine,C10H13N5O4,level3.1,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N,OIRDTQYFTABQOQ-KQYNXXCUSA-N,[M],[M-H]-,1.54,2.8,NA,1,0.1852,0.54,metAnnotation,[86],M266T289_NEG_[M-H]-,2,TRUE,C00212,Adenosine,16946336.992393304,20181528.141820036,14434578.943380058,36109317.73386428,9363153.13580236,4860386.34212753,10333132.445076736,15148589.756171199,26750145.590620145,4323034.702562031,3583176.7048837882,21053807.589049976,18577681.54693258,13130769.828649122,53922973.83148929
M188T372_NEG_a,188.0554,372.2,C00624,NA,N-Acetyl-L-glutamate,C7H11NO5,level3.1,OC(=O)CC[C@@H](C(=O)O)NC(=O)C,RFMMMVDNIPUKGG-YFKPBYRVSA-N,[M],[M-H]-,1.53,2.5,NA,1.5,0.1728,0.53,metAnnotation,[67],M188T372_NEG_[M-H]-,1,TRUE,C00624,N-Acetyl-L-glutamate,15268628.06826647,14982523.40731413,13777394.817425963,58876040.15499096,20213067.514993444,9989668.06848409,23068639.143026568,12560838.221552968,31620842.232301403,9788131.519517664,15237284.84586148,25800479.752626594,14622957.08170102,36085687.86924479,67834703.54558519
M189T286_NEG_b,189.0394,286,C05601,NA,4-Hydroxy-2-oxo-heptanedioate,C7H10O6,level3.1,OC(CC(=O)C(=O)O)CCC(=O)O,HNOAJOYERZTSNK-UHFFFAOYSA-N,[M],[M-H]-,1.53,2.5,NA,29,0.6339,0.53,metAnnotation,[69],M189T286_NEG_[M-H]-,1,TRUE,C05601,4-Hydroxy-2-oxo-heptanedioate,26697864.85581714,20981372.391580306,19153768.58923215,95202359.97574556,31816926.395571556,23730701.87305194,28287277.941881347,17559397.082873546,96974210.79424341,31469163.012059152,31343417.840198275,55394542.226024754,22777173.90222934,31212262.753899917,134495835.84724057
M188T372_NEG_b,188.0554,372.2,C04281,NA,L-1-Pyrroline-3-hydroxy-5-carboxylate,C5H7NO3,level3.1,O[C@H]1C=N[C@@H](C1)C(=O)O,WFOFKRKDDKGRIK-DMTCNVIQSA-N,[M],[M+CH3COO]-,1.52,2.5,NA,0.9,0.1413,0.52,metAnnotation,[66],M188T372_NEG_[M+CH3COO]-,1,TRUE,C04281,L-1-Pyrroline-3-hydroxy-5-carboxylate,15268628.06826647,14982523.40731413,13777394.817425963,58876040.15499096,20213067.514993444,9989668.06848409,23068639.143026568,12560838.221552968,31620842.232301403,9788131.519517664,15237284.84586148,25800479.752626594,14622957.08170102,36085687.86924479,67834703.54558519
M239T137_NEG_a,239.0768,136.6,C07480,NA,Theobromine,C7H8N4O2,level3.1,Cn1cnc2c1c(=O)[nH]c(=O)n2C,YAPQBXQYLJRXSA-UHFFFAOYSA-N,[M],[M+CH3COO]-,1.52,4.2,NA,7.9,0.3196,0.52,metAnnotation,[79],M239T137_NEG_[M+CH3COO]-,2,TRUE,C07480,Theobromine,16823812.898493756,18847846.633909967,17601680.744684998,41400739.26012791,19336421.790074125,32346837.79629663,21393712.198304284,22555949.199692227,52011783.4605305,23259905.303693015,14363351.810795395,19327132.020263266,23278358.082782883,20714454.572244633,51037088.32912327
M239T137_NEG_b,239.0768,136.6,C13747,NA,"1,7-Dimethylxanthine",C7H8N4O2,level3.1,Cn1cnc2c1c(=O)n(c(=O)[nH]2)C,QUNWUDVFRNGTCO-UHFFFAOYSA-N,[M],[M+CH3COO]-,1.52,4.2,NA,7.9,0.3196,0.52,metAnnotation,[79],M239T137_NEG_[M+CH3COO]-,2,TRUE,C13747,"1,7-Dimethylxanthine",16823812.898493756,18847846.633909967,17601680.744684998,41400739.26012791,19336421.790074125,32346837.79629663,21393712.198304284,22555949.199692227,52011783.4605305,23259905.303693015,14363351.810795395,19327132.020263266,23278358.082782883,20714454.572244633,51037088.32912327
M386T399_NEG,386.1505,398.8,C17582,NA,2'-N-Acetylparomamine,C14H27N3O8,level3.1,OC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@H]([C@@H]([C@H]2O)O)N)[C@@H]([C@H]([C@@H]1O)O)NC(=O)C,ARLIVUJSSKFVPL-JPYLPOILSA-N,[M],[M+Na-2H]-,1.52,9.9,NA,22.3,0.7452,0.52,metAnnotation,[94],M386T399_NEG_[M+Na-2H]-,4,TRUE,C17582,2'-N-Acetylparomamine,12113173.55750414,12474808.401035175,7826156.54583328,46250973.41786985,20242976.097727463,21019744.976153795,32264363.546177365,13038615.011787228,33835190.77349759,14601663.033489507,21726802.90618933,25667037.51245507,17096726.009589072,42808402.97715818,45700619.88617465
M239T137_NEG_c,239.0768,136.6,C07130,NA,Theophylline,C7H8N4O2,level3.1,Cn1c(=O)n(C)c2c(c1=O)[nH]cn2,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,[M],[M+CH3COO]-,1.51,4.2,NA,10.1,0.3196,0.51,metAnnotation,[79],M239T137_NEG_[M+CH3COO]-,2,TRUE,C07130,Theophylline,16823812.898493756,18847846.633909967,17601680.744684998,41400739.26012791,19336421.790074125,32346837.79629663,21393712.198304284,22555949.199692227,52011783.4605305,23259905.303693015,14363351.810795395,19327132.020263266,23278358.082782883,20714454.572244633,51037088.32912327
M188T372_NEG_c,188.0554,372.2,C01877,NA,4-Oxoproline,C5H7NO3,level3.1,O=C1CN[C@@H](C1)C(=O)O,HFXAFXVXPMUQCQ-BYPYZUCNSA-N,[M],[M+CH3COO]-,1.5,2.5,NA,3.7,0.1413,0.5,metAnnotation,[66],M188T372_NEG_[M+CH3COO]-,1,TRUE,C01877,4-Oxoproline,15268628.06826647,14982523.40731413,13777394.817425963,58876040.15499096,20213067.514993444,9989668.06848409,23068639.143026568,12560838.221552968,31620842.232301403,9788131.519517664,15237284.84586148,25800479.752626594,14622957.08170102,36085687.86924479,67834703.54558519
M239T396_NEG_e,239.0769,396,C10906,NA,D-Fructose,C6H12O6,level3.1,OC[C@H]([C@H]([C@@H](C(=O)CO)O)O)O,BJHIKXHVCXFQLS-UYFOZJQFSA-N,[M],[M+CH3COO]-,1.5,0.8,NA,21.5,0.3955,0.5,metAnnotation,[80],M239T396_NEG_[M+CH3COO]-,5,TRUE,C01452;C10906;C21523,Sorbose;D-Fructose;L-Tagatose,6594421.661956908,5505092.978262331,4833325.817274949,51522980.36427738,9827693.590343548,11587726.174707396,37156152.89399842,13741068.656976156,13354445.140206642,8588425.61366804,18649077.39983538,12328595.12511594,13697795.728930911,22740997.016344298,78583935.38624527
M148T354_NEG_b,148.0426,354.3,C03742,NA,(S)-4-Hydroxymandelonitrile,C8H7NO2,level3.1,O[C@@H](c1ccc(cc1)O)C#N,HOOOPXDSCKBLFG-MRVPVSSYSA-N,[M],[M-H]-,1.46,5.6,NA,27.8,0.5705,0.46,metAnnotation,[57],M148T354_NEG_[M-H]-,1,TRUE,C00650;C03742,4-Hydroxymandelonitrile;(S)-4-Hydroxymandelonitrile,56307486.27331606,50359141.734322324,30249827.91067011,16728443.388664633,42317532.22829174,15605987.136518719,42837416.408550486,22466922.095035926,50939008.398379035,54037025.29421861,67596193.41613072,26286714.51188999,12873123.257644556,28261545.482336797,6256164.8787701065
M245T281_NEG,245.043,281,C20653,NA,2-Benzylmalic acid,C11H12O5,level3.1,OC(=O)[C@@](Cc1ccccc1)(CC(=O)O)O,ZNAJIKYTBCGAQQ-LLVKDONJSA-N,[M],[M+Na-2H]-,1.46,0.4,NA,7.3,0.0632,0.46,metAnnotation,[82],M245T281_NEG_[M+Na-2H]-,1,TRUE,C20653,2-Benzylmalic acid,5388039.732793009,7536083.942459442,8613284.461349217,8618925.40134816,6067021.887866564,5557498.122507157,8822701.237764305,12963980.069901723,27268871.4838934,8094211.605176749,9508833.27132914,10923714.290875643,5880176.265101831,8240812.08268849,12688689.11710633
M239T396_NEG_f,239.0769,396,C06153,NA,scyllo-Inositol,C6H12O6,level3.1,OC1C(O)C(O)C(C(C1O)O)O,CDAISMWEOUEBRE-UHFFFAOYSA-N,[M],[M+CH3COO]-,1.45,0.8,NA,17.7,0.2138,0.45,metAnnotation,[80],M239T396_NEG_[M+CH3COO]-,5,TRUE,C00137;C06151;C06152;C06153;C19891,myo-Inositol;1L-chiro-Inositol;muco-Inositol;scyllo-Inositol;1D-chiro-Inositol,6594421.661956908,5505092.978262331,4833325.817274949,51522980.36427738,9827693.590343548,11587726.174707396,37156152.89399842,13741068.656976156,13354445.140206642,8588425.61366804,18649077.39983538,12328595.12511594,13697795.728930911,22740997.016344298,78583935.38624527
M503T434_NEG_f,503.1617,433.8,C19703,NA,1-O-[2-(L-Cysteinamido)-2-deoxy-alpha-D-glucopyranosyl]-1D-myo-inositol,C15H28N2O11S,level3.1,OC[C@H]1O[C@H](OC2[C@H](O)[C@H](O)C([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O)O)NC(=O)[C@H](CS)N,ZGXSCMBZZVXWGF-GGKYFZEDSA-N,[M],[M+CH3COO]-,1.45,13,NA,16.4,0.5994,0.45,metAnnotation,[101],M503T434_NEG_[M+CH3COO]-,3,FALSE,C19703,1-O-[2-(L-Cysteinamido)-2-deoxy-alpha-D-glucopyranosyl]-1D-myo-inositol,88628299.57349676,228227215.47739142,304956781.62905884,279676106.3386291,82717767.22265476,131057763.8008775,440132097.7918134,493640646.12258846,591441838.7151167,114160950.89568374,131165042.66212298,500756747.54805094,134333921.66222975,216703188.17545137,309593205.37053543
