"","Sample2_1","Sample3_1","Sample4_1","DI_1","Sample2_2","Sample3_2","Sample5_2","Sample7_2","DI_2","Sample2_4","Sample3_3","Sample4_3","Sample4_4","Sample5_3","Sample9_3","DI_3"
"M74T458_1_NEG",5.85153113816418,6.12179068290669,6.29046280736527,6.44410226320203,5.56310885709763,5.82381925566402,6.68026575808866,6.69173872082165,6.69190457800389,5.90540971076857,6.45050651969758,5.78437814137236,6.75298272721408,5.8427783650338,6.27979074596126,6.40654940107808
"M74T424_NEG",6.18076727793798,7.1071774153261,6.39616368952248,6.56070439795394,6.58100128451568,6.211896325253,6.8956615672419,6.31610836768283,6.69315360728076,6.35797973613046,7.0581300574338,6.56843572911272,6.41842128645351,6.45772585722851,6.69780864964785,6.60348133339739
"M75T390_NEG",6.36825288138038,6.34779324933178,6.21471121829457,6.62170959569032,6.53207113281309,6.44722126527785,6.45398861994852,6.52805616540595,6.60936892073086,6.27174960654448,6.55346291572034,6.62324622185923,6.38738665004332,6.55831576076684,6.46975637321667,6.60885240351949
"M75T141_NEG",7.93487960391258,7.94122977209409,7.89679118658263,8.08515651469847,7.92025078428286,7.8377650264636,7.85434072966032,7.78920834623651,7.89977051191902,7.90664814105854,7.85424830132745,7.87025022220782,8.01862570315435,7.70156297423791,7.89052488558545,8.18414347202074
"M75T514_NEG",7.08448385110347,7.23813173611855,7.23375021613951,7.30420938631973,6.96596594865223,6.99220717226456,7.27576639546202,7.385641038736,7.1882597078509,6.98666059185731,7.23620296233485,6.92025919518857,7.19854950260708,7.07720199253308,7.15407848465238,7.35906612399298
"M76T514_1_NEG",6.17285800160301,6.30929320646265,6.31794821674586,6.62466802096061,6.28196851153542,6.24898942400006,6.57927633934487,6.64370332391985,6.45611574190178,6.3031642979687,6.52745297503854,6.20066670215683,6.51013437559419,6.3818093033027,6.4623097605727,6.63380936597815
"M76T390_1_NEG",6.635123890151,6.93193596184059,6.95766368928393,7.28396409234323,6.71548545534301,6.83935458939304,7.30441603113883,7.22765574200682,7.46053079462419,6.93386524680528,7.21122832338841,6.9917752083146,7.42628658552772,6.90528729590518,7.08374555072488,7.41067019549516
"M76T141_NEG",6.02992056793556,5.96525218032453,5.84277275189163,6.37465958207748,6.13323653548603,5.88605932983258,6.08380802835159,6.10676717008732,6.13189251372909,6.13487460517343,6.19861811346912,6.21491994222057,6.39044148399774,5.86528864343101,6.22749899603403,6.47382914088821
"M78T458_1_NEG",5.99015587532317,6.18483847601662,6.29683106338249,6.10845009754505,5.59885139215278,5.75972886829681,6.73813201072307,6.72880984381358,6.69258538420424,5.38178557760943,6.32763131686096,5.81786241930402,6.78124378725661,5.66316978818917,6.04440242526146,6.42780869740514
"M78T513_NEG",6.34249130918439,6.45369077434923,6.39338417718933,6.79953796642509,6.38413543760131,6.44824182993492,6.68752882669022,6.75728443202801,6.64377642608024,6.43122841401767,6.68535690364968,6.38292656227756,6.68660198626041,6.55362567229244,6.59226623434951,6.86523107364052
"M79T94_NEG",7.28995171628083,7.54902288956939,7.24897019094289,7.2193866068521,7.21849779484066,7.35695280303192,7.20644006816517,7.04665430619447,7.16263428299532,7.1962320885987,7.46346272553143,6.93333815796573,6.92506602388081,7.00728543598364,6.80003014131217,7.38487078486608
"M79T458_1_NEG",7.03641228231863,7.5800224603782,7.68466081396736,7.55862617501467,6.92737438731032,7.12758543131009,7.89565359337929,7.92618026054685,7.9988517247014,7.08382442035282,7.6221023772641,7.00290100142001,8.03597103237976,7.14451238727119,7.43022270134913,7.61046642230596
"M79T458_2_NEG",6.37112368992586,6.94594235209402,7.08193723792037,6.95190054154956,6.18238037043332,6.49285388061691,7.20526109327971,7.20673238582862,7.27166634975654,6.44636496637484,6.98129960528392,6.36142684526354,7.30330608685478,6.50556982580443,6.80958871329351,6.97027977052558
"M79T162_1_NEG",7.56796841816911,7.54293659701315,7.55282956765136,7.8601757116272,7.5577170814025,7.51701142879918,7.39754925103471,7.50878656626696,7.31325685783379,7.62673337338978,7.5940063685456,7.57220834190103,7.61551691279198,7.64359287584518,7.55277890825062,7.98290301599008
"M79T162_2_NEG",7.09026301780327,7.0648910196435,7.08730847908472,7.39269791548824,7.06863973015462,6.9873233015713,6.83807972028822,7.04579184904253,6.79549449348092,7.14891821892334,7.10140856469372,7.03534118116485,7.1267736233015,7.16125907794074,7.04796791897661,7.44506246545073
"M79T161_NEG",6.9847234899261,6.80418716758658,6.93690080610356,6.85344411812935,6.8321512916953,6.91836701374289,6.543686339321,6.65562272010255,6.71978052794869,6.84281488896193,6.67639816693061,6.67388965770382,6.86024773978508,6.79136503704893,6.74475297287999,6.87697410136252
"M80T162_NEG",6.2542062111878,6.02396934211696,6.34668943684794,6.65906226840576,6.3017807201582,6.23589246401741,5.90297818480587,6.2526547531188,5.76511502703198,6.30440720153222,6.22023510380724,6.35515452390397,6.34471261898961,6.44779260793043,6.30169000018886,6.72587949985739
"M80T155_NEG",6.58540516141201,6.61264295407366,6.6427722560611,6.41931618892354,6.82957599961437,6.7423310641296,6.71718482062494,6.63664936895819,6.67588466889066,6.65848786305936,6.77186634848613,6.59693255145295,6.7871166055141,6.65485615724949,6.56603567399866,6.50888973329121
"M81T459_NEG",5.6171528460552,6.521415902999,6.68559998599671,6.82970966501422,6.07616613590788,6.33405787961819,7.09967466528373,7.08432244508322,7.06652305480321,6.22984372600779,6.85675956923748,6.17769620344097,7.20160692138479,6.35975923225761,6.71812687470192,6.74966443168136
"M81T94_NEG",7.41171715070443,7.62317255790787,7.29749470402319,7.28568329407976,7.27618526402706,7.3958423762663,7.20255205378181,7.06993705383918,7.19863885028603,7.19680298606912,7.51625671700919,6.96002852198664,6.97440654516221,7.22136540630508,6.72248722415899,7.44534092303841
"M81T67_NEG",6.49735830278007,6.56775717849183,6.40105299917186,6.68795044027582,6.33414381528788,6.53633521942831,6.76016628718341,6.47155208288828,6.37734149922377,6.06405197822439,6.49981917745011,6.49782896971867,6.47343240813171,6.14399119495635,6.50150928597961,6.81082287202259
"M81T158_NEG",7.27924882498403,7.32551036636736,7.14265618324579,7.38338701056784,7.1884098916447,7.34968131708962,7.27686444273489,7.25545630093904,7.01966868812345,7.21025421835562,7.24690144013554,7.13070795105775,7.23040608752143,7.11991592871308,7.17025963628419,7.36065457109763
"M82T523_1_NEG",6.54654466427592,6.48216063146398,6.51159657048377,6.74373138419617,6.56697749583311,6.52156719630502,6.75110980212958,6.77779743999805,6.65962479067822,6.5603546980471,6.7240747123661,6.52257348535679,6.66922126745855,6.6408606709408,6.66854321204583,6.83884393020797
"M83T66_NEG",7.0584689330045,7.24871271716735,7.1017256360103,7.06018279648448,7.01975344966506,7.35845215612641,6.68134890058947,6.66256453157782,7.04019064448862,6.8681012509649,7.71483276562988,6.44926999208734,6.88792515943585,6.85665910400119,6.1255470343477,7.24312635972627
"M83T158_NEG",6.81712618695877,6.90057034593388,6.87963711847559,6.75230249435197,6.74379303820495,6.8865883429159,6.6750217848184,6.85377757748022,7.03583807276692,6.70332810792879,6.67729619494022,6.54602389158292,6.80009490656437,6.58498115852725,6.65913970198782,6.70556928164497
"M84T523_2_NEG",7.05219853745964,7.19164457896527,7.14241187852153,7.24825170027496,6.98508846060153,6.96524243618738,7.11941323071009,7.16430257535111,7.07644702684482,6.95813369220166,7.1375304521258,6.90222633476175,7.06767221095082,7.01642747218773,7.11745738981007,7.30350786835402
"M85T523_NEG",6.31670895122931,6.3833675834216,6.2737448078608,6.77439493641184,6.49938722608834,6.48693066176321,6.64351184806153,6.65956230563249,6.57393028156558,6.4586674070917,6.65132959047852,6.35106607645618,6.56018060557482,6.50628440218479,6.61957054564383,6.83342295565086
"M85T62_NEG",6.49030124794401,6.55494448884604,6.40516559458166,6.70290378061641,6.60075372042512,6.702674752746,6.53946786742441,6.64937139510423,6.5129143366107,6.56706355701216,6.52678328914123,6.42465710258185,6.60462791094594,6.45929130615972,6.48406015953192,6.64164532960707
"M85T66_NEG",6.48708759859178,6.71553956505759,6.52318715610692,6.39676155381049,6.37067347110753,6.76152575329196,6.38638939059074,6.390130300807,6.7829943762496,6.27164495195944,7.19200514772817,6.48837040241744,6.18998865190123,6.16306394070928,6.56586376326853,6.62289610264041
"M85T264_NEG",7.31144079262842,7.20791056176416,7.52186625230784,7.34047508509574,7.36797735130316,7.30741342508691,7.24827481426056,7.28863750739174,7.98115632205059,7.16338054727019,7.2372567724365,7.3796336888052,7.55323022916735,7.36057231286371,7.52767886617905,7.52872610149987
"M85T390_NEG",6.41286669866111,6.56874669396329,6.58490128383605,6.73649994657036,6.28980375827695,6.41809004736113,6.68275183511886,6.63435739660639,6.84134886348347,6.4357523931026,6.62551376118495,6.47862935621178,6.78705219528694,6.40236210394334,6.5252377571744,6.79576779042264
"M88T428_NEG",6.29939172381694,6.25767739907632,6.29114855439508,6.66215521945536,6.52649777740647,6.08861797808443,6.39389708233454,6.46946018733176,6.62927989145874,6.49712446085215,6.5759860585059,6.58676571525838,6.66138183570831,6.46131533154565,6.52247143778857,6.74413492267657
"M88T92_NEG",8.1700189945031,8.12307912564729,8.10326291289134,8.03799897455863,7.89800176426056,8.02861406999776,8.06611653802361,8.00333756252042,8.0612123115073,7.90241339874748,8.07953213804664,8.08873536249089,7.84758348538605,8.13009744269988,8.13200063381054,7.89797807642164
"M92T478_1_NEG",6.79091080012973,7.19544469774517,7.20798095707475,7.38216716607032,6.82592324473518,6.8920383930445,7.49999413257214,7.52306089011955,7.51685031495281,6.90626560215234,7.35258459643877,6.7688110732152,7.55406893018716,6.98227858382937,7.21753998997181,7.44610962303769
"M92T478_2_NEG",6.08952363307783,6.61869748562468,6.65489469782125,6.77572195931534,6.22277993510692,6.11517995454611,6.97109163391204,6.96927768473084,6.96712142060455,6.2812932011113,6.78268877356822,6.07362369147912,6.99442180928957,6.38442699515176,6.65824651381506,6.90614819244291
"M93T953_NEG",7.55156215390248,7.45366863805066,7.48329157021451,7.23189932807271,7.53146365868036,7.59275067438664,7.06623392044394,7.50930978121736,7.27021404780266,7.4837933079922,7.51076997505759,7.50141039095938,7.53891444767424,7.4092283351384,7.41669927656247,7.42957082223966
"M93T1074_NEG",7.72013903741935,7.82381590592315,7.83322372358751,7.48156402558346,7.37901518011044,7.35348321061161,7.48911989929689,7.77945419911728,7.87812280152251,7.72168583566966,7.55123265858512,7.74790631455559,7.83500550629798,7.90485117253097,7.44158570980757,7.92096734925923
"M93T93_NEG",7.60731990444071,7.65509812579153,7.66970127395529,7.52951936647514,7.57884189816428,7.50389094807716,7.5670843392899,7.62486167023613,7.71268204171,7.6160514674921,7.64347045437263,7.60622486474344,7.61025567164573,7.66794523870758,7.53782404970553,7.58916780493261
"M93T432_2_NEG",7.30107482409986,6.80766430495046,7.20079218889757,7.18060772051454,7.25009540209189,7.3954294789392,6.93443783672294,5.98547522583209,7.13555077047533,7.39826088149975,7.12077073021079,6.97128101193159,6.62753285068366,6.95432845834006,6.13898868002294,7.14580485099763
"M93T530_2_NEG",6.93000429978193,7.00041245313748,6.94458281230136,7.02916803625573,6.74311457636935,6.73326496777824,6.87428209782084,6.95542198023167,6.78518749558515,6.7540848434184,6.89035407376196,6.71099752333691,6.80346078343361,6.79694331809686,6.8455550143152,7.07149888860679
"M94T92_NEG",7.73073342892141,7.64854808873807,7.54257612414819,7.50195527952758,7.558348280026,7.48036519671051,7.99014105801386,7.74073982147319,7.65907298554033,7.5921220665832,7.62923090040917,7.61465326742688,7.76076663292953,7.61285414537942,7.46913680122919,7.53039682214773
"M94T65_NEG",7.38649212055189,7.28566957669269,7.22066004065426,7.37256486182394,7.36614202526154,7.33150273761424,7.32885190837409,7.44548766936221,7.36397843629494,7.36879003806551,7.2507408024296,7.13910238296122,7.34944896275664,7.29680653341515,7.01046600674711,7.23295225266863
"M94T955_NEG",7.52023906855531,7.50624130170182,7.63846580566731,7.60831643186833,7.49948576500872,7.41741885659987,7.62684091982983,7.47809299705886,7.45517297261791,7.39617008721708,7.52534857095243,7.5379141743413,7.52300032352911,7.15303573413036,7.36658683163019,7.61221277499457
"M95T130_NEG",7.92625283620781,7.8966353440521,7.83696885786561,8.09322411784989,7.99693262620721,7.91874474246815,7.95075821998248,7.77405822750486,8.05569567449948,7.86043538933847,8.05369777790824,7.72188412867889,7.9218052414619,7.57682022640489,7.81024097712385,8.17859886922051
"M95T966_NEG",7.87379124260951,8.44808953700379,7.95889847561328,8.31124136018321,8.37481684574589,8.39192812670313,8.51742554629225,8.35375731967803,8.54060294747903,8.14635526353798,8.22551712861055,8.3465561025662,8.23871595696164,8.40550127320692,8.5015556889748,8.61453545328962
"M95T265_NEG",6.82286482074631,6.92190429046405,7.04476688541772,6.86014231030881,6.90031934726592,6.75606014059762,6.58098212118814,6.67002935973929,7.3543140398503,6.8344071448233,6.93562192633463,6.88121978697088,7.01616313364475,6.83256219530014,7.03088858016948,6.84707433655972
"M96T478_1_NEG",6.59503878931339,6.59812442057236,5.98536276461851,6.44819739900513,6.16451401762196,6.34347759028657,6.63710177131054,6.62176313820807,6.60527808062642,5.88163349771786,6.24210069954115,5.91433513028772,6.61239963954935,5.80581737803185,5.89315329932377,6.48803300942534
"M96T191_NEG",6.76349550397118,7.42041141162753,6.23767112702384,6.78304053969123,6.73363389963034,6.60998742473233,7.02770724742674,6.99929758956779,7.69651006224608,6.49818080498777,6.54743204300959,6.7216881807428,6.91902646086328,6.65417522089899,6.74863513706006,6.96510319223953
"M97T390_1_NEG",6.8124532127011,7.0003736593104,7.0186395480483,7.12921222067653,6.74303516469816,6.88529419809666,7.14473276786538,7.0882127630937,7.23448049978249,6.90348666176674,7.05308968796445,6.95227524149969,7.20376966198365,6.85062340318358,6.95430390865678,7.21048634191695
"M97T435_NEG",8.45061731978893,9.04292908142642,8.80598510327803,9.00257715704561,8.52853530697887,9.02938812949589,8.94002953449063,8.59539922129576,8.83292197866931,8.84007680580846,8.94759053406775,8.64653116263857,8.70005844982982,8.72042048864357,8.92057405792216,9.04547406604718
"M97T66_NEG",7.02720837219436,6.76777484209617,7.00503666548884,7.53776009940897,6.75989813593268,6.92422702930061,7.27979336028315,7.15337437824795,7.55419872935332,6.94421839980456,7.02095695503369,6.89113372927126,7.26925967725353,7.04954364297783,7.3089598861441,7.73234637585549
"M97T187_NEG",6.66740135074432,7.36987060170008,6.94174164009698,7.30588332443271,6.71537530671847,6.17943028714631,7.28957222167855,5.93930591385609,7.4747992209727,6.92157635216937,6.89228230860803,6.77717419520508,6.99648653619232,6.41987321112515,6.50206465766645,7.38304520869006
"M97T478_NEG",6.6127550555853,7.17186048454138,7.20667325962045,7.18877936204398,6.50717583357653,6.69942326589885,7.32523063510295,7.34995297488033,7.37104594364461,6.64541697397918,7.16579198238771,6.54123678997673,7.37509321931093,6.75500015889769,7.03495335523713,7.22360834560157
"M97T477_1_NEG",6.11404068053839,6.63531117994684,6.63225571612231,6.65119622310745,5.78345626434369,5.85243164323135,6.84603456549135,6.83724453859287,6.87849437983412,6.16500235681114,6.66583242495873,5.77786451604163,6.88182727577265,6.2379580887043,6.52682664554873,6.77558452455504
"M99T477_1_NEG",5.91442701439519,6.19053436249709,6.16617604565941,6.64738206466135,5.87165925001704,6.00713958464732,6.76952297527428,6.74510418843373,6.74182937984145,5.91124598138918,6.29142556053908,5.69726701884115,6.7283645232765,5.88211616115909,6.30833388225545,6.62046555584046
"M99T435_NEG",6.99343011226071,7.67736834956643,7.41152684676929,7.60022148146299,7.07977034775839,7.64988105056703,7.55562186550118,7.16294211931867,7.42317797919391,7.42824990164152,7.55158201439505,7.21465915137793,7.2466275010507,7.32857025781144,7.55677667033888,7.64354676453394
"M100T399_1_NEG",6.48463026525952,6.65893062353531,6.33993512950885,6.94547418910754,6.43826702312031,6.46862862540398,6.29323074179142,6.2667835128667,6.71827310016197,6.22578610503172,6.14357913005976,6.26955421175189,6.63844128037099,6.24228929357366,6.72916760749043,6.98746737769313
"M100T537_NEG",6.75891662036347,6.74499507402182,6.72539393281311,6.92270076528517,6.68462246001275,6.60069773616389,6.64802124068048,6.80632080598646,6.53245823097921,6.65944021499181,6.78495759363944,6.56659027338331,6.60036220680779,6.73357716000493,6.68551381031362,6.94305362426605
"M100T399_2_NEG",7.14521370830692,6.97751031751755,6.90052049473037,7.43186205512075,6.83570367092229,7.08751908595205,7.08380267621913,6.92776368575009,7.43122146005194,7.0458705517641,7.00420567933801,7.17923833097634,7.41688975264863,6.93993341821568,7.00107739369186,7.21801622625385
"M100T399_3_NEG",9.90385150613947,9.99903487113678,9.72939390117963,10.3171708581837,9.85192643298787,9.90933627666126,10.0747999719645,9.69077760890148,10.1358563870184,9.71726626916099,9.64278603661705,9.88907209853195,10.0163781644982,9.75772956730398,10.2718862637943,10.4218155158688
"M100T399_4_NEG",7.30160577805283,7.49735828495254,6.98804251136498,7.79750606470155,6.9931461560898,7.37165474072846,7.6002770799118,7.14584926044217,7.59634120799959,7.15727789918139,7.00839305914308,7.39885383013656,7.61687516957136,7.16483301757469,7.94293911881659,7.99184315698826
"M100T399_5_NEG",6.43104291428399,6.61178196356232,6.30650960445811,6.69376062380699,6.29681032117821,6.45220207550508,6.55580214604867,6.20685739108952,6.58953701641253,6.17200305145131,6.08075752337152,6.39294666000013,6.60455294872262,6.2393607697215,6.78990098093846,6.85509350402875
"M101T200_NEG",8.30341790929841,8.38767322917703,8.33344634278417,8.43874927479014,8.25706543870455,8.29624621137627,8.39656649243716,8.02999334631749,8.43391432695934,8.18180514348142,8.08335299030476,8.34451956704939,8.46970979894308,8.29101054556475,8.20331241852136,8.47706169778422
"M101T266_NEG",8.22967396366031,8.14582964620317,8.26587269107688,8.16819200030791,8.21498488665722,8.19809588730009,8.0089448849532,8.16183615155769,8.79318831224211,8.07068935022324,8.05345243327324,8.26506714376983,8.28029827779864,8.24156681100139,8.33454694163174,8.26651902631277
"M101T399_NEG",8.42456500811391,8.62082364292389,8.28028345463015,8.95020567922835,8.43350750763006,8.50689462567305,8.68062825559207,8.26040868386011,8.7154864650431,8.21184533718968,8.18367546985023,8.46719412321246,8.61095929982876,8.32604036975501,8.92042873111783,9.02172333995489
"M102T200_NEG",6.55585901207323,6.89701898921923,6.72305256673965,6.9536100655722,6.76648780344335,6.685444649588,6.93936719182711,6.58151507186763,7.03785260828201,6.81412788034704,6.60885928968825,6.89544756612119,7.050606199807,6.85103648023818,6.70060634541058,6.99558884914874
"M102T399_NEG",7.36840476032259,7.55829764003079,7.22003405611396,7.75544868274665,7.39010787644577,7.34485152823994,7.56609631415237,7.20164554992045,7.6689723031738,7.16166829115635,7.14107681524393,7.38759610099997,7.51753005090355,7.23744400683062,7.83785971754177,7.9709081520253
"M102T452_NEG",6.73636223391769,7.21549190028645,6.80338981689146,7.15245963532898,6.96188794110557,6.7701895733749,7.28449337457963,6.70742421098312,7.43715143843554,7.10370031463082,7.21658840389046,6.81539638333396,7.20289354100773,6.73006434436709,7.0193473373537,7.31801386684181
"M102T434_NEG",7.10961402310466,7.19609389947614,7.10818765476566,7.42036170590265,7.11347890967083,6.83960436459159,7.31415754527065,7.024302746843,7.26986471888311,7.17490954250869,7.22357625923716,7.10909304013671,7.05372562614726,7.08726465942328,7.09252131537309,7.43979502010229
"M102T537_2_NEG",6.62418105360122,6.59505827382293,6.53538330412587,6.88107741908851,6.59245071546921,6.56952072663625,6.59324908519902,6.7455669773168,6.55579108679948,6.51213927946229,6.71379712054346,6.50842276456422,6.50643914203658,6.60670741002103,6.61424160850117,6.85837122603246
"M103T141_NEG",7.8200805361877,7.82632954086964,7.77717361181512,7.97404992297449,7.79363770369466,7.744520984959,7.70715664801986,7.6633150539928,7.78473143275306,7.73516408715081,7.72977844050276,7.7773510968843,7.93413461094478,7.58796195331178,7.76193483082828,8.08473371942785
"M103T399_NEG",6.80001544839984,6.67086521708316,6.48751958323189,7.09012338287087,6.88165271059681,7.02775168734208,7.20041985943674,6.60670867417103,7.16254375908818,6.57989989780139,6.44622165423811,6.76996037550981,7.05900783172815,6.59362820204811,7.0837587869384,7.23522737007852
"M103T429_NEG",7.1104633138616,6.99651674064447,6.98148257477806,7.40638667942861,6.99710796913941,7.13250903372875,7.32396431142285,7.12790366563768,7.15748819021413,7.02820556692212,7.0012498329213,7.09609543367623,7.08131967581177,7.05273784351504,7.01593959269654,7.24764083855121
"M104T141_NEG",6.19228920172115,6.20945021172141,6.16655421894983,6.44999759944156,6.26092815496151,6.23345695626323,6.16861299606329,6.07950728932125,6.2121757069681,6.2303917011356,6.21982153147404,6.30386256835684,6.48724231647151,6.05091598751798,6.22186070136923,6.51754829007608
"M104T424_NEG",8.02910394201784,8.55718951428456,7.7458904763027,7.83185217910275,7.75801300563646,7.35458889105312,8.18576673611527,7.34236419678279,7.94556829648221,7.70723649673073,8.51057949718064,7.76707548436276,7.71671646946198,7.46411194708011,7.43009729147646,7.87136514989818
"M106T960_NEG",7.72984604709012,7.59037066633011,7.72039877381631,7.51205942443262,7.52980923515634,7.52350490983278,6.95915290669785,7.41888513745455,7.59612310044374,7.59501087497053,7.51881248873911,7.57559363836144,7.53506980197857,7.46556300120865,7.29099130541032,7.46925158091974
"M106T1069_NEG",7.37635393300328,7.46112958580021,7.65227715072408,7.36412641990486,7.40445441604923,7.49125769272183,7.3342912165967,7.61389901376346,7.49156427836901,7.65447751243021,7.79286897204747,7.79066799463604,7.47309955102605,7.52900436733074,7.55244280409171,7.67118318838194
"M107T97_NEG",6.73350700386998,7.25200058588578,6.82322414733304,7.27773787638581,6.67476606367994,6.87088653339545,7.00351955597492,7.14372622141529,7.12559895973512,6.57216505965647,7.25869105986465,6.78024951732242,7.02377998191054,6.51231619762294,6.82444661031605,7.44847781221775
"M107T265_NEG",6.27830830225235,6.3449154640434,6.50626810430585,6.2937194058992,6.30780511947882,6.360898296339,5.91238759929109,6.26049379179334,7.21956965837072,6.15245019975062,6.62141653255298,6.567852797618,6.69944370162145,6.29021757068559,6.68616450412419,6.44739015255052
"M107T422_NEG",5.68262711418254,6.54454051534678,5.98108730343666,6.44775016102841,6.00533991204472,6.26455815066088,6.24380961194024,6.15807183279469,6.3870762188435,6.066234996122,6.86404628569553,6.19973801892074,5.78025965516026,6.25417434780902,6.40379963561419,6.41936811212541
"M109T157_NEG",7.69881045783367,7.84173434221387,7.66124084935883,7.60097462334343,7.45724037125081,7.54996570429548,7.68349374202833,7.55754593124901,7.72673791716687,7.50789813211155,7.66034713821866,7.3291717617641,7.46820772411734,7.35167949047423,7.35558939595939,7.49058236459473
"M110T493_1_NEG",6.56346435354515,6.90003705456649,6.94411304841384,7.17348906744852,6.53456682504837,6.64151519695011,7.21422282402001,7.29312089322631,7.22652430320006,6.55455967634001,7.01746358806828,6.47157699306009,7.22536471628754,6.74229986124321,6.91923988581838,7.21716055178769
"M110T950_NEG",7.34553599277811,7.31044647504497,7.47151943638631,7.31171077082433,7.14787586953897,7.1931055606967,7.0199840049476,7.28713923827858,7.2949294253646,7.18026140050589,7.05288544111079,7.42245993448749,7.06173257041253,7.29843445271582,7.44433962708325,7.26683861184315
"M110T493_2_NEG",6.23802539599685,6.35102918463233,6.35448749031809,6.66401688273125,6.22151988664645,6.23785347033339,6.7073766812201,6.78235267267206,6.70581772084304,6.23510808632761,6.48388171139793,6.13731515902766,6.71223350682211,6.1230723136987,6.35621367728174,6.69904227152653
"M110T493_3_NEG",5.4748259102325,5.97829411587349,5.94443042551622,6.17912226237235,5.64863477225258,5.49446596697451,6.24187654876819,6.27390303149868,6.22071591510514,5.66616142938662,6.06076359718868,5.5537500555036,6.27214544910248,5.81894801614208,6.00806467667098,6.21249778154858
"M111T158_NEG",7.4385845185579,7.55943438186221,7.37468446420964,7.37957260604544,7.38607231161172,7.45978834855335,7.62040768081683,7.48161674898802,7.6634437677963,7.44400846471867,7.58328195874307,7.25287172164049,7.40208233689426,7.28107552180933,7.28756878824257,7.40319584638428
"M111T73_NEG",6.98217261015797,7.03750612657224,7.6092218456397,7.29827408260066,7.06712372034762,7.52613369927711,7.26376528783355,7.31617244864794,6.96685164713253,7.50391975097938,7.60015606502449,7.32456150079205,6.92820450736807,7.28065000798251,7.14449903989757,7.38672226535875
"M111T937_NEG",7.87671344582911,7.85790216930825,7.77800610578922,8.04683327399179,7.94591366707435,7.80460556098247,7.61551067227848,7.79221408150325,7.81154481752101,7.89137182827972,7.87972227686775,7.8472008579368,7.82808815568777,7.79026900229525,7.89216342633973,7.95720021268025
"M111T101_NEG",6.88046569951735,6.98037866036861,6.87097970463157,6.95785833333855,6.86114583025004,6.92380398615478,6.89560941224371,6.9860289749738,6.99550563783859,6.89943270773148,6.9629059199971,7.13110773939687,6.87489851834665,6.55969088576431,6.98107906027174,6.8044424757283
"M112T96_NEG",6.16669080420349,6.31301444481923,5.98951249847917,6.2921346299802,6.25685619447496,6.14550185281779,6.3333815328454,6.39183999807581,6.84250418182595,6.0414616279206,6.4118418829864,5.86215509302988,6.15524407498792,6.2089586756227,6.71432712411616,6.41974559087844
"M112T90_NEG",7.63690277029928,7.4376249531717,7.441804935599,7.56560275581686,7.26684833041619,7.32771169574951,7.31903340786373,7.65634935650699,7.4885572704853,7.53292509795045,7.54085381465147,7.45116592245863,7.74104174105617,7.5971674213321,7.58536311505666,7.42733347638374
"M112T943_NEG",6.74178768292714,6.98731970099945,6.88418892472743,7.48248557391732,7.53623910042754,7.48545093465686,7.54181431692772,7.57252275428558,7.53956290528995,7.39079204269338,7.43140213054867,7.60499195699537,7.56797494305242,7.63465498137147,7.41945825349179,7.23132280275899
"M113T66_NEG",7.95268920509267,8.12831784642454,7.96103846608038,8.45917855012218,7.98568053388959,8.26481845767247,8.4841354896985,7.64438269695005,7.61676615618342,7.98378353718611,8.20964048093802,7.64893349576433,7.93198694565848,7.87571976704832,7.69693796597536,8.58131194869276
"M113T97_NEG",7.91889553495515,7.92335454934409,7.94576894055663,7.75637274114602,7.85908502464829,7.82476209483938,7.87719503563703,7.86179634068479,7.78804236907245,7.89803311084807,7.88859531709149,7.92016149378393,7.89213410091341,7.89635183599802,7.7849593062721,7.75107159490008
"M113T265_NEG",8.23637797108762,8.17633788291852,8.43027571169992,8.29137161319219,8.25767230824848,8.22276888294239,8.0334682239443,8.15725468490504,8.91668092851041,8.08755670048077,8.17044095196682,8.33230475962541,8.43962166474497,8.26250117059296,8.44130262104129,8.37920610869001
"M113T327_NEG",7.76280380394853,7.45788590713977,8.09665498150004,7.81297844952115,7.59632718945228,7.66849218104954,7.87304121987867,8.02606311541892,9.10599519295709,8.16569915998864,8.45342620797333,7.93846734552674,8.56998641190054,8.01452353992148,8.16338984837181,8.140352616781
"M114T265_NEG",6.85836198611773,6.66759520636096,7.10772824039389,6.90133573498965,6.83186085420077,6.79960416637472,6.60134250876362,6.74598199908105,7.57366276824112,6.57382650030269,6.64394344954219,6.88891617512506,6.98544405635816,6.84990500749966,7.04731072778896,6.9568957158541
"M114T187_NEG",6.87429168775661,7.62964524026194,7.13962626662144,7.58203766626361,6.92806315280865,6.31979342094302,7.56150127493442,7.34424344152718,7.75512442689959,7.13588030945553,7.1303459380803,6.99999822451651,7.25983729413205,6.4718827134937,6.67313308343929,7.66626371211948
"M114T384_NEG",7.36353956976506,7.21506329801731,7.03172920632429,7.64204606107027,7.41834270120081,6.99549402817709,7.40474232359106,6.91469867900658,7.68134686946452,7.3128917003645,7.42483757181306,7.86846806764442,7.33525747993971,7.21607183188162,7.23727308478113,7.80985749740115
"M115T448_NEG",8.6995834464735,8.36175178836793,8.76081908153761,8.62244363611941,8.80615212717433,8.53888902727132,8.8030052851654,8.82849968778091,8.91453538008156,8.98839925189772,8.87744313741255,8.99085508069425,8.86987242868981,9.03582440273704,8.73336014627124,8.7764249893404
