name,mz,rt,Annotation.type,annotated.from.ID,annotated.from.peak,ID,score,isotope,adduct,Formula,matched.frag,compound.name,peak.group,confidence
M554T846_POS,554.1748,846.44775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M554T802_POS,554.25909,801.59683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M554T707_POS,554.27216,707.34131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M554T469_2_POS,554.33728,468.61665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M554T826_POS,554.42525,826.19458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M555T469_POS,554.67155,468.5571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M555T475_POS,555.11446,475.02646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M555T846_1_POS,555.17583,846.44638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M555T707_POS,555.27509,707.34131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M555T749_POS,555.29164,749.07217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M555T428_POS,555.35289,428.37007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M555T826_POS,555.42838,826.07938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M556T471_1_POS,555.67531,470.92001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M556T397_2_POS,555.83664,397.13364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M556T428_1_POS,555.85404,428.27936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M556T471_2_POS,556.00915,470.72278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M556T846_POS,556.17279,846.45609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M556T749_POS,556.29505,748.63239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M556T471_3_POS,556.34426,470.68092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M556T896_POS,556.41948,896.45117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M556T785_POS,556.44128,785.08928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M557T821_POS,557.39469,821.0069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M557T878_POS,557.41302,877.94058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M557T785_POS,557.44475,785.15027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M558T460_1_POS,557.68226,460.47485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M558T398_1_POS,557.71607,398.12923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M558T878_POS,557.91391,877.92313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M558T460_2_POS,558.0166,460.49512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M558T398_2_POS,558.21895,398.12866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M558T441_POS,558.23212,441.09793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M558T459_POS,558.35092,459.41068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M558T777_POS,558.401,776.55075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M558T628_POS,558.41959,627.75256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M559T446_POS,558.72483,446.40497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M559T383_POS,558.72381,382.9913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M559T777_1_POS,558.90438,776.7018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M559T846_POS,559.13063,846.45157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M559T384_POS,559.22667,383.64075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M559T435_POS,559.22154,435.27621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M559T398_POS,559.24047,398.12866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M559T447_POS,559.36238,447.39151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M559T741_POS,559.38342,741.41858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M559T777_2_POS,559.40543,776.60135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M559T557_POS,559.41827,556.75586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M560T384_1_POS,559.72874,383.87039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M560T398_POS,559.74221,398.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M560T878_1_POS,559.88978,877.89856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M560T384_2_POS,560.2482,383.52678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M560T447_1_POS,560.24827,446.89844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M560T741_POS,560.38675,741.24252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M560T763_POS,560.37744,762.5419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M560T878_2_POS,560.39266,877.8035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M561T447_1_POS,560.74876,446.6207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M561T777_1_POS,560.88023,776.7729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M561T471_POS,561.35056,470.95554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M561T763_POS,561.38165,762.59305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M561T897_POS,561.37551,897.11584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M561T786_POS,561.39714,785.64709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M562T471_1_POS,561.68508,470.60233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M562T497_1_POS,561.8558,496.62357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M562T777_POS,561.88308,776.5401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M562T471_2_POS,562.01952,470.6246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M562T497_2_POS,562.10749,496.6321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M562T487_POS,562.26163,486.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M562T450_POS,562.28235,450.49065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M562T801_POS,562.31584,801.46481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M562T787_POS,562.32526,787.16992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M562T456_POS,562.35541,456.29274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M562T762_POS,562.38401,762.48952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M563T455_POS,562.68929,455.35106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M563T787_POS,563.32678,787.32129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M563T738_POS,563.35495,738.15643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M564T373_POS,564.20378,372.81177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M564T768_POS,564.29466,767.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M564T784_POS,564.33007,783.63129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M564T344_POS,564.35861,343.74388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M564T911_POS,564.42498,910.55951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M565T474_1_POS,564.67542,473.5304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M565T474_2_POS,565.00994,473.56885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M565T802_POS,565.40892,801.78662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M565T355_POS,565.44272,354.75735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M566T378_POS,565.71415,378.39575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M566T802_1_POS,565.91214,801.85712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M566T379_POS,566.21626,378.53268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M566T802_2_POS,566.41306,801.52222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M566T456_POS,566.42701,456.43666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M566T355_POS,566.44622,354.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M567T377_POS,566.72079,376.66812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M567T456_1_POS,566.92876,456.43666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M567T471_1_POS,567.02553,471.31055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M567T379_POS,567.23807,378.86151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M567T787_POS,567.28049,787.01151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M567T471_2_POS,567.36142,471.2468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M567T456_2_POS,567.42914,456.4346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M568T472_1_POS,567.69503,471.50894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M568T379_POS,567.73965,378.86566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M568T802_1_POS,567.8873,801.78662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M568T472_2_POS,568.02893,471.50502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M568T376_POS,568.24447,376.23357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M568T476_POS,568.33132,475.67105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M568T802_2_POS,568.38849,801.76965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M569T472_1_POS,568.67779,471.53308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M569T471_POS,569.0123,470.63184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M569T651_POS,569.26624,651.39429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M569T472_2_POS,569.27941,471.63544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M570T272_POS,570.2169,271.67636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M570T414_POS,570.35838,414.24272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M570T474_POS,570.35049,473.58665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M570T760_POS,570.42083,759.52127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M570T803_POS,570.45667,802.65881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M571T474_1_POS,570.68538,473.56912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M571T760_POS,571.42654,759.51483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M571T803_POS,571.45938,802.64514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M572T431_POS,572.23227,431.41281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M572T463_POS,572.35774,463.49724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M572T792_POS,572.39968,792.22278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M572T737_POS,572.43562,736.84161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M572T803_POS,572.46242,803.49921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M573T464_POS,572.69229,464.2244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M573T498_1_POS,572.86249,497.75269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M573T792_POS,572.90048,792.24887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M573T463_POS,573.02659,463.45615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M573T498_2_POS,573.1137,497.83615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M573T398_POS,573.2372,398.12531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M573T749_POS,573.30284,749.07217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M573T443_POS,573.34079,443.38284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M573T753_POS,573.40766,753.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M574T754_POS,573.90873,753.50751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M574T384_POS,574.245,383.76845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M574T333_POS,574.28213,332.54065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M574T749_POS,574.30591,748.75806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M574T770_POS,574.31876,769.97641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M575T384_POS,574.74671,383.59491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M575T332_POS,575.2849,331.85406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M575T466_POS,575.3561,466.48242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M575T419_POS,575.43175,419.2149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M576T753_POS,575.88471,753.32593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M576T474_1_POS,576.02584,473.59424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M576T474_2_POS,576.36053,473.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M576T813_POS,576.33982,812.80865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M576T741_POS,576.40845,741.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M577T473_POS,576.695,472.72293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M577T458_POS,577.02925,458.40302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M577T402_POS,577.34787,402.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M577T447_POS,577.37194,447.11342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M577T468_POS,577.37197,467.60825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M577T432_POS,577.36543,432.3365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M577T687_POS,577.37216,687.23141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M577T741_POS,577.41363,741.36649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M577T456_POS,577.41704,455.50195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M578T401_POS,577.84979,401.20865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M578T433_POS,577.86749,432.69128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M578T456_POS,577.91922,456.36649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M578T447_POS,578.37564,447.14316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M578T831_POS,578.40456,831.37817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M578T741_POS,578.41521,741.39655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M579T719_POS,579.29182,718.82016,metAnnotation,C00535,M289T816_POS,C00468,1.31587931652249,[M],2M+K,C18H22O2,21,Estrone,C00468_1,grade4
M579T476_POS,579.35013,475.71788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M579T819_POS,579.4066,818.92096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M579T741_POS,579.41892,741.05705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M579T876_POS,579.42525,875.80621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M580T476_1_POS,579.68506,475.7908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M580T456_1_POS,579.72987,456.42525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M580T876_POS,579.92765,875.73926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M580T428_POS,580.24508,428.36871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M580T775_POS,580.41569,774.90958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M580T875_POS,580.42936,874.93695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M581T428_1_POS,580.74705,428.20141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M581T775_1_POS,580.91666,774.81702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M581T457_POS,581.25255,457.19084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M581T741_POS,581.36507,741.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M581T775_2_POS,581.41822,774.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M582T474_1_POS,581.70116,473.60583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M582T456_1_POS,581.75423,456.41678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M582T876_1_POS,581.90342,875.67676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M582T474_2_POS,582.03679,473.59398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M582T742_POS,582.36907,741.62735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M582T474_3_POS,582.37024,473.60583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M582T865_POS,582.45634,864.68951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M583T474_1_POS,582.70455,473.63246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M583T775_1_POS,582.89333,774.77332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M583T474_2_POS,583.35386,473.63351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M583T775_2_POS,583.39449,774.76786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M584T474_POS,583.68834,473.58665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M584T500_POS,584.12019,499.60432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M584T333_POS,584.23929,332.8573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M584T365_POS,584.32703,364.67189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M584T797_POS,584.43529,797.40994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M584T831_POS,584.47185,831.18796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M585T334_POS,584.74069,333.66597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M585T476_1_POS,585.0255,475.68326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M585T333_POS,585.24231,332.77301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M585T273_POS,585.27409,272.65904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M585T365_POS,585.32951,364.6756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M585T784_POS,585.35301,783.87128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M585T798_POS,585.43932,797.96021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M585T771_POS,585.45129,770.82919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M585T831_POS,585.47503,831.21722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M586T168_POS,586.28523,168.35508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M586T117_POS,586.28513,117.42551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M586T472_POS,586.30571,471.61884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M586T783_POS,586.33566,783.36902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M586T770_POS,586.4531,770.35565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M587T466_1_POS,587.03339,466.17072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M587T472_POS,587.3096,471.60464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M587T784_POS,587.33964,783.73169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M587T466_2_POS,587.36735,465.58994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M587T800_POS,587.42335,799.50214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M588T800_POS,587.92449,799.55519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M588T78_POS,588.06057,77.80679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M588T68_POS,588.21207,67.69241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M588T801_POS,588.33049,800.91638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M588T456_POS,588.40833,455.54608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M589T455_1_POS,588.90977,455.4285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M589T442_2_POS,589.24992,442.41644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M589T462_POS,589.3367,462.45209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M589T478_POS,589.33666,478.48538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M589T831_POS,589.4278,831.27911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M590T800_POS,589.90018,799.51793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M590T462_POS,590.33897,462.49979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M590T478_POS,590.33898,477.69217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M590T765_POS,590.4256,764.54873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M591T476_1_POS,590.70174,475.76471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M591T476_2_POS,591.03596,475.78394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M591T472_POS,591.26151,471.50502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M591T398_POS,591.3528,398.16736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M591T462_POS,591.34232,462.47466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M591T379_POS,591.35246,378.86719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M592T398_POS,592.35525,398.15958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M592T418_POS,592.37198,418.21169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M593T418_POS,592.87319,418.24039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M593T384_POS,593.36707,383.95154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M593T413_POS,593.36755,413.26636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M593T751_POS,593.44128,751.42596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M594T478_1_POS,594.02543,477.70821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M594T478_2_POS,594.36046,478.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M594T384_POS,594.37167,383.94833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M594T399_POS,594.37181,398.96898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M594T801_POS,594.37551,800.89014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M594T790_POS,594.4128,790.12299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M595T502_1_POS,594.8755,501.69681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M595T790_1_POS,594.91443,790.12299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M595T502_2_POS,595.12631,501.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M595T749_POS,595.28401,748.74756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M595T752_POS,595.42063,751.87506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M595T869_POS,595.47123,868.81024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M596T752_POS,595.92117,751.87506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M596T476_POS,596.37706,476.04149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M597T476_1_POS,596.71211,475.76424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M597T477_POS,597.04612,476.55034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M597T718_POS,597.30334,718.31619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M597T741_POS,597.33852,741.35272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M597T476_2_POS,597.37965,476.08081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
