peak.name,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,QC,Size1,Size2,Size3,Size4,Size5,Size6,QC_N,QC1_1,QC1_2,QC2_1,QC2_2,QC3_1,QC3_2,QC4_1,QC4_2,Size_1_1,Size_1_2,Size_1_3,Size_2_1,Size_2_2,Size_2_3,Size_3_1,Size_3_2,Size_3_3,Size_4_1,Size_4_2,Size_5_1,Size_5_2,Size_6_1,Size_6_2
M339T419_NEG,339.09351663784304,339.09291656459783,339.0938414595319,419.2962341308594,404.23828125,437.5494689941406,25,9,3,3,3,2,2,2,12745456.811842963,10774173.931604182,9309490.615681976,37905858.19172772,8903633.015261723,19006526.90162121,8009480.514351975,15640389.62005966,9465901.719574386,5433639.016015628,12555975.357100872,7434168.769848832,18734326.118873686,32277336.594263215,6625495.3325677095,15360939.467934204,6799564.976499994,15360939.467934204,6067296.401882809,8212554.031273446,11396069.828668639,12749911.131063957,24534139.195166472,17590570.85917413
M339T206_NEG,339.0934217684689,339.0929846382308,339.0938156201478,206.1265411376953,203.45986938476562,211.61880493164062,21,8,2,3,3,1,2,2,2118968.464704545,2027365.387060544,3189505.7980460525,NA,2824489.515299669,2469534.7407612503,2788184.9135400397,2608883.664187249,3249726.8549153656,773670.1921953119,NA,2723819.2486420036,3930571.32630055,3956266.5969031285,3917752.7167060524,2753462.886920754,3290052.3256607153,2753462.886920754,NA,3841005.3840230666,2599076.7297600443,5047114.122743534,4923175.024266988,3050449.673871873
M339T394_NEG,339.09342275065967,339.0932821716352,339.0935074377856,393.95001220703125,393.6520690917969,394.9582214355469,3,1,0,1,1,0,0,0,3854091.6703710984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1382424.982906255,NA,3282031.494645321,NA,NA,NA,NA,NA,NA,NA
M339T228_NEG,339.09337123699595,339.0933448748854,339.0933975991064,228.3400421142578,227.85650634765625,228.82357788085938,2,1,1,0,0,0,0,0,NA,NA,NA,2550597.262766049,NA,NA,NA,NA,NA,NA,2761463.1317529315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M339T324_NEG,339.1126758315924,339.1121305986867,339.113033765954,324.28668212890625,321.34197998046875,325.38787841796875,13,7,0,1,1,0,2,2,585679.1487513006,NA,673508.2445937451,NA,617718.3681249995,1122425.1545273387,690620.8111660169,1335732.1423211826,1003120.5793232435,NA,NA,NA,1165764.5111015688,NA,NA,NA,846211.3360212081,NA,NA,NA,628409.6222008906,313988.85939062526,660939.2435078124,3030016.190986112
M339T295_NEG,339.1197846760203,339.11972760178475,339.120240774415,295.1831970214844,295.1293640136719,295.3387756347656,3,0,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317554.4051233264,NA,NA,NA,NA,NA,NA,NA,674999.7912929659,NA,531092.307365886
M339T938_NEG,339.2003700102412,339.19996306761834,339.2004456757298,937.98919677734375,937.02947998046875,939.80035400390625,5,1,1,1,2,0,0,0,NA,NA,NA,NA,NA,662022.5386979189,NA,NA,NA,NA,311768.7628749989,NA,NA,NA,391536.7010156196,494386.9569010375,NA,494386.9569010375,NA,NA,NA,NA,NA,NA
M339T63_NEG,339.2315109485593,339.2311854458982,339.2326338234672,62.779258728027344,44.05799910888671,76.23020935058594,25,9,3,3,3,2,2,2,2245133612.1317196,2047874966.7997684,2168600141.9253945,16983914.918749996,2724775870.652663,2155466935.3758564,3053021101.3682094,2834204642.6986976,2738912858.018682,2184036945.357777,2264345543.5256524,2425323721.794021,2722486302.583101,2131124739.9600024,2664878235.76408,2189405228.7080235,1488749252.104868,2189405228.7080235,1969293289.4826932,2935293210.8724203,2833126711.379479,3549115031.853687,2219208188.5846267,2203268560.6902623
M339T89_NEG,339.23275251919625,339.2324546001619,339.2334052298529,89.49479675292969,86.93388366699219,90.48246765136719,13,7,1,3,0,0,1,1,17664946.51216428,NA,19741277.92372999,NA,21618055.764929272,16527173.994719232,22411173.239884213,15274909.794726685,18156177.016483326,NA,NA,19393564.413327757,23967056.70133207,12223329.49283604,17625768.020896874,NA,NA,NA,NA,NA,50794590.47039998,NA,11644820.250014424,NA
M339T135_NEG,339.23286739954756,339.2327780441007,339.2329567549944,135.0705795288086,134.4984893798828,135.64266967773438,2,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17368827.706308823,23901797.58577943,NA,NA
M339T61_3_NEG,339.4299064045129,339.4277809337696,339.4320318752562,61.46362495422363,61.02980041503906,61.8974494934082,2,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1146643.031264062,NA,NA,NA,1813910.1644179663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M340T62_1_NEG,339.87763466520164,339.87731761982843,339.87905056117427,61.89566230773926,53.219899108886715,62.07478332519531,10,5,2,1,0,1,0,1,4524651.748134374,4092720.1625390598,NA,NA,5216298.960135416,NA,8344144.741037501,NA,6603996.757487693,NA,5586669.70182292,5038692.844653573,5918105.843389283,NA,NA,NA,NA,NA,NA,5550287.181782291,NA,NA,NA,4748705.307381517
M340T157_NEG,340.06998614820293,340.0695474158253,340.0703018305022,156.8160400390625,155.13998413085938,162.19606018066406,22,7,3,3,3,2,2,2,3000699.939168752,NA,3262850.296024737,NA,3210693.2583437525,2195562.074468749,3247512.9903850453,2160000.5335937515,2664919.0622159084,1422729.5464609407,2477127.958388674,1814897.2638680572,5643471.708929695,6329143.331785709,3364422.434140624,1684846.056532116,2436495.5532749943,1684846.056532116,1466380.1935234356,1955324.2363565352,3909643.1246860367,5525467.4102846,2749134.773105471,5619486.072318745
M340T379_NEG,340.0919355465494,340.0918367361872,340.0923340355251,379.1583251953125,378.24713134765625,379.1628112792969,3,1,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,919983.4457578077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3240031.8908975716,1966841.9598002143,NA,NA
M340T174_NEG,340.080965009487,340.080965009487,340.080965009487,173.7708740234375,173.7708740234375,173.7708740234375,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572153.2950624992
M340T420_NEG,340.0966621796737,340.09602839705434,340.09736097675284,419.66371154785156,404.23828125,426.58331298828125,18,8,2,3,2,0,1,2,1226650.6422812496,614719.4425937561,728388.2787218785,3663859.082843748,841774.487881511,1772866.6693701942,433323.06304948154,1815394.0231906332,NA,NA,1169583.4967855145,657313.3032604163,1980857.9103883903,2962137.4242829303,357855.9420264742,2261753.366367674,NA,2261753.366367674,NA,NA,746924.9408537976,NA,856847.9465833319,2646886.886102609
M340T324_NEG,340.12487015155716,340.12440869590716,340.12550494756965,324.2947082519531,321.34197998046875,325.7718505859375,21,7,3,2,3,2,2,2,1579497.2055208315,NA,1462240.301607419,NA,1303815.0448476542,3138560.5545140626,1349032.9140928828,1986766.992656252,1548473.7449140577,1257039.5270898459,1184070.514840409,1033991.2495223215,1686927.899032121,2089693.4189357604,NA,1564066.1783923598,1213146.9098632827,1564066.1783923598,1045436.1213994133,822753.6557910129,2615084.2255227254,2670771.576115049,1314580.2594531246,2731594.254374987
M340T360_NEG,340.1248668179544,340.1246134982256,340.1253453559517,359.59368896484375,346.96563720703125,361.07879638671875,7,4,1,1,0,0,1,0,576275.4753945321,NA,NA,5585787.485827396,323637.08178437676,NA,476952.09414285707,NA,NA,NA,NA,297637.29116406076,NA,520407.9576484382,NA,NA,NA,NA,NA,NA,290875.18903125095,NA,NA,NA
M340T62_2_NEG,340.23648708814943,340.23587645776064,340.2367228066691,61.93664931335449,44.05799910888671,62.945804595947266,24,9,3,3,3,2,2,2,440470868.79241896,436518559.9979411,426871662.2333721,310749144.81662714,536832795.9042478,438284854.84512687,576778998.0725439,591472154.819401,516659223.5166252,436210544.56152296,435739196.70649755,479522185.44578844,488003048.2271035,422314798.84045476,533310204.5244354,417195296.6745871,309997539.8160108,417195296.6745871,385414075.3378126,583197639.0595955,570226256.8474171,720758522.6078248,444686187.04554904,433237348.5198511
M340T88_NEG,340.236292253048,340.236166363714,340.2365535086044,88.43912124633789,77.62348175048828,90.48246765136719,14,6,1,0,3,0,2,2,NA,NA,NA,3395317.243322117,4583502.025895831,3396315.700443918,4731634.360931586,4254119.60769079,4750427.866774218,NA,2213055.348803905,NA,NA,NA,NA,3450431.2255012863,2245561.499840208,3450431.2255012863,NA,NA,16089642.399749996,23961504.709631257,3196148.2127823634,2404850.0839338065
M340T390_NEG,340.45442375529547,340.4523188521534,340.4560507048999,390.15234375,389.135986328125,392.1078796386719,7,2,0,2,2,0,1,0,NA,NA,NA,NA,NA,1424466.5414843801,948657.3346249934,NA,NA,NA,NA,NA,NA,4362041.579400011,4054801.2286230363,1610166.7193531184,NA,1610166.7193531184,NA,NA,3338077.4815685716,NA,NA,NA
M341T219_NEG,341.0647163921716,341.06414773055235,341.06516151920476,218.8678741455078,213.83261108398438,222.54385375976562,21,9,2,3,3,2,2,0,10780611.206249995,10540170.964151049,6620433.818714847,847894.8399562519,9081742.939010872,7796914.895925,11267535.734332912,9488335.937206846,7749150.140401907,NA,37443440.150508724,10616082.323333353,2015715.7028571446,1850330.4540364558,1932581.6570812482,26684799.412375007,15311199.152567009,26684799.412375007,2848162.6636992185,13838952.169292266,2939296.799167972,3152990.6240020813,NA,NA
M341T149_NEG,341.06429052203214,341.0639139369026,341.0647054923943,149.4720230102539,147.32647705078125,162.91326904296875,14,5,2,2,0,2,0,2,3155523.5492252666,NA,5006182.5112334555,NA,4694485.167921874,NA,5328416.67923713,NA,6057240.484514999,NA,9190707.339090075,7484844.536330599,2443256.21444531,2082634.1352409862,NA,NA,NA,NA,2079492.967058038,6950460.6407075925,NA,NA,765225.6328984374,3763372.425580964
M341T190_NEG,341.06486474516083,341.0640278367687,341.0651202863709,190.47247314453125,188.92205810546875,191.3401336669922,9,3,1,0,3,2,0,0,2958135.386376198,14157090.471066974,NA,NA,NA,NA,NA,2842522.4413295477,NA,NA,12835592.554374997,NA,NA,NA,NA,18555622.49164201,8336524.327872867,18555622.49164201,1278244.501354167,7608786.840402346,NA,NA,NA,NA
M341T352_NEG,341.0910439124226,341.09083943643657,341.091857126046,352.1298828125,336.7000732421875,361.2281799316406,9,2,1,0,0,1,2,2,NA,1365589.147781258,NA,1289877.760025003,NA,NA,NA,NA,NA,982214.0026302069,NA,NA,NA,NA,NA,NA,NA,NA,598441.5579312543,NA,3054886.750906245,2912443.0923341266,4261787.894982425,3597849.825865635
M341T104_NEG,341.08503107293825,341.0844337269937,341.0856284188827,104.03816604614258,103.94618225097656,104.1301498413086,2,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1527092.8694765638,NA,NA,NA,NA,NA,NA,NA,416099.9630390624,NA,NA
M341T390_NEG,341.1087078774585,341.1079876096146,341.10888944536123,390.11114501953125,389.135986328125,395.15875244140625,24,9,3,3,3,2,2,2,2001745974.098077,1944543778.7019856,2135421829.2762237,1408232142.5229795,2084455493.8564026,1708931056.6731942,2110768480.4455953,1722965281.2110078,2023292000.7842667,1622212798.0462377,1278197916.5990183,1601675596.853806,3434917994.595704,2821681368.6947403,2455613020.7855153,1177453950.1115832,1782253538.045928,1177453950.1115832,1870297129.8924987,1581835207.352358,3267654123.997429,3951431757.1254525,2210011280.880152,3608139933.415438
M341T200_NEG,341.10863391794794,341.1085259321374,341.1091321614016,199.94141387939453,197.4010009765625,201.56793212890625,4,1,1,0,0,0,2,0,NA,NA,NA,NA,914579.1816705744,NA,NA,NA,NA,1821460.161364375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1422021.7719588084,1783887.2603124978,NA,NA
M341T596_NEG,341.1089452550711,341.1086615174807,341.1092289926615,596.3586120605469,595.756591796875,596.96063232421875,2,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22135182.19114003,NA,NA,49225061.32214636,NA,NA
M341T244_NEG,341.1086918165411,341.1084403006331,341.10894333244914,244.17369079589844,242.52220153808594,245.82518005371094,2,2,0,0,0,0,0,0,NA,NA,1211874.1130671895,NA,NA,651966.1536796876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M341T937_NEG,341.1089672881891,341.10863508941037,341.109571754891,936.8895263671875,933.9111328125,939.9554443359375,21,6,3,3,3,2,2,2,11608469.780505037,NA,7136750.259532025,NA,6476116.753505186,NA,8716357.95514245,4125402.1431430336,10911525.219552327,6854261.532739283,5202154.083312502,11392459.685803082,12945779.815143982,7813676.664770425,6618520.893351563,7838665.308278308,11640604.850710815,7838665.308278308,10076675.226998603,10611586.922155272,5376498.866738273,6252270.092688629,7573469.906009621,7529177.56862249
M341T88_NEG,341.10898066899887,341.1087068729685,341.10924455320594,87.55094146728516,84.68742370605469,88.92365264892578,5,1,0,1,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,800541.4574953121,NA,NA,NA,1054682.617584374,NA,NA,NA,NA,NA,871798.9889464272,NA,NA,NA,1185982.9232292613,606380.4125355463
M341T135_NEG,341.1370585681726,341.13673221821904,341.1375919864455,135.3038330078125,132.43325805664062,145.57582092285156,24,9,3,3,3,2,2,2,4012538.5403437517,3484136.1451302026,3876924.290265628,9674418.373937499,3555222.179816667,4323989.775688696,3490619.684197112,4254565.085895433,3213918.508315622,1867021.649046091,3469918.8748411485,1885440.8621343765,4760712.651874995,6831872.288219161,2409556.1979545425,4065342.7779360814,2706997.9570852304,4065342.7779360814,2933065.4718683036,1710088.0720250022,15513084.799350327,19503521.13844888,4887701.747194851,6047903.889803817
M341T158_NEG,341.1736837164558,341.1736837164558,341.1736837164558,158.4464111328125,158.4464111328125,158.4464111328125,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1438183.4835234398,NA,NA
M341T95_NEG,341.23345204473867,341.23280119326313,341.2338150773508,94.73411178588867,91.13615417480469,96.2088623046875,20,7,3,2,2,2,2,2,1166951.4611015602,NA,1567549.578261161,NA,838493.3673675006,1551657.9021201578,1426125.1738464283,1671356.7082284386,1611341.4090585953,1262712.9205508924,1434942.8553446315,2358185.071971092,912642.7629771471,767456.3013046874,NA,1437269.6849776055,NA,1437269.6849776055,1937659.469208749,2739372.293734722,2693907.3443960953,2759329.975141071,2009868.3753385409,1744655.8858696865
M341T74_NEG,341.23301653464125,341.2328834815779,341.23314958770465,74.47196197509766,73.65576934814453,75.28815460205078,2,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295397.6093861719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,960627.4579968734,NA,NA
M341T62_NEG,341.2395021694186,341.2391490209621,341.2400387326676,61.89082336425781,44.05799910888671,62.83354187011719,24,9,3,3,3,2,2,2,49662960.43706532,49927025.56406206,49409626.9074713,36789717.00028244,64521223.4978435,49642656.98146872,70430996.2544207,69896126.29544945,65034104.24390407,53575046.75886562,53205980.018768124,62007481.75542592,61512714.86025574,52731699.89114813,64181245.06316228,52605489.19192969,37009570.165460095,52605489.19192969,45737884.980848946,73991365.39740674,65288297.05428438,84694389.46054897,51089764.89296509,56722654.565831296
M342T391_NEG,341.7598040949563,341.7585557425305,341.7606859124483,391.15380859375,389.135986328125,395.9862060546875,13,6,1,1,1,1,2,1,3953506.8943359405,2158231.4244375117,4971249.578329532,2058477.5628472257,3511807.9451250006,NA,3404809.900465829,NA,NA,3267590.9406666644,NA,NA,NA,6167008.428975016,NA,NA,2226798.376968744,NA,2942340.8354636403,NA,7290203.415052058,5438986.158883675,NA,2366637.921450005
M342T220_NEG,342.0680436604574,342.06755001537215,342.0682028569367,219.65635681152344,217.8927001953125,220.80772399902344,9,3,2,0,3,1,0,0,649205.6664023424,528048.9592031246,NA,NA,NA,NA,NA,NA,621793.2476513677,NA,2982591.402083335,1501507.2801796894,NA,NA,NA,4179828.0039565256,643498.7658506946,4179828.0039565256,NA,2047325.6344300979,NA,NA,NA,NA
M342T192_NEG,342.0680314394283,342.06796095574714,342.0681019231095,192.47935485839844,191.59059143066406,193.3681182861328,2,1,1,0,0,0,0,0,NA,1883322.433352273,NA,NA,NA,NA,NA,NA,NA,NA,1705727.4329206727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M342T105_NEG,342.087862645649,342.0875394168864,342.08832629633207,105.44569778442383,100.59066009521484,106.08533477783203,24,9,3,3,3,2,2,2,1694738.0332796876,841439.6492125002,2187409.903709873,1447820.7589285714,2110266.7569437493,1420558.7376901046,1963261.1767282991,1677857.9416736092,1916850.7475486123,1450875.368566408,2356561.39998611,2585914.4629253494,2283543.3642226565,2752480.701546223,1774907.4360390648,1754839.7265642374,2029060.898360155,1754839.7265642374,2575272.98434091,2107986.164200001,4614013.793973212,5850267.871691663,2084673.9260000028,2362705.8607124975
M342T379_NEG,342.08846098441575,342.0881670799423,342.0887548888891,379.1605682373047,379.1583251953125,379.1628112792969,2,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,814040.4939156264,598621.1185398429,NA,NA
M342T390_NEG,342.11256489142784,342.11194157939275,342.1130455075163,390.11375427246094,389.135986328125,395.15875244140625,24,9,3,3,3,2,2,2,246822311.880376,246867150.0337417,259600815.64544466,178371435.383732,253154009.1822166,211595885.86776537,253152686.29953843,209971839.28295723,261843270.9825937,202012625.80513573,156745226.1678247,207875328.8318498,423085273.44949436,352770511.15716296,306750370.91200566,146942534.03133744,224173519.45724255,146942534.03133744,241540385.26333383,198960769.14195743,398069185.1018066,489415707.27801645,269151218.8974274,461008028.71809125
M342T934_NEG,342.11193959701876,342.1115555237175,342.1122935110483,934.0745849609375,931.88433837890625,936.8895263671875,5,0,1,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,656757.57545624685,NA,NA,NA,NA,NA,NA,NA,NA,445169.1555351561,367158.2277832022,NA,NA,504505.5823286833,322149.76573481
M342T137_NEG,342.1411392785752,342.1399795967449,342.1413683159052,136.62091064453125,134.730224609375,145.57582092285156,7,3,0,1,0,0,2,1,NA,1293609.2853948837,NA,1473861.7341614591,NA,NA,615629.0964713527,NA,NA,NA,NA,NA,NA,853256.455415039,NA,NA,NA,NA,NA,NA,2476879.857562497,2830344.8304054723,NA,592648.2636750006
M342T324_NEG,342.12285528786555,342.12285528786555,342.12285528786555,324.2947082519531,324.2947082519531,324.2947082519531,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1522817.5805859393
M342T427_NEG,342.1781505466323,342.1779132951276,342.1783380240764,427.4265594482422,425.97998046875,432.074,4,0,2,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,978976.5339140575,1121492.5409722237,NA,NA,NA,1285305.1445796925,NA,1285305.1445796925,NA,NA,NA,NA,NA,NA
M342T94_NEG,342.22883895461774,342.22883895461774,342.22883895461774,94.19740295410156,94.19740295410156,94.19740295410156,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895856.1476455735,NA,NA,NA,NA,NA
M342T76_NEG,342.22873663479254,342.22873663479254,342.22873663479254,75.64240264892578,75.64240264892578,75.64240264892578,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2426996.0301023433,NA,NA,NA,NA,NA
M342T62_NEG,342.2429209346859,342.24216923750413,342.2433991575724,61.83613967895508,44.05799910888671,62.07478332519531,23,9,3,3,3,2,2,1,4414396.169225623,3873929.641678121,3667112.299686455,2773302.028875002,5503490.260464286,3388137.725863841,5264768.2503062505,5716839.087482134,5231760.419026564,3874232.862281249,4233951.4249348985,4219952.398894867,5257998.140578345,3384947.477602086,4623514.922027502,3808528.048040627,2724931.3621015595,3808528.048040627,3578960.8543631216,5239630.689930557,5202441.524345312,6207059.98958303,NA,4232842.992329379
M343T181_NEG,343.0436071260157,343.04331223370394,343.04417424189484,181.00513458251953,177.99151611328125,187.71743774414062,16,6,2,2,3,1,1,1,721464.7042187492,1811008.4972291659,375740.746875,NA,806338.3904296887,NA,NA,507482.4451249995,478077.96450781095,NA,1357085.7616249968,1289920.0782115385,695758.2440885422,640067.1601339277,NA,1068022.6916736125,998752.2417881929,1068022.6916736125,NA,1071631.446505208,NA,1788445.2826004461,NA,1048597.3754306666
M343T191_NEG,343.0616328251411,343.0614245106495,343.06169492077754,191.02313232421875,189.22573852539062,193.71044921875,6,2,1,0,2,1,0,0,NA,4226497.192085342,NA,NA,NA,712243.1388515617,NA,NA,NA,NA,3740036.5057299114,NA,NA,NA,NA,4867616.337939968,NA,4867616.337939968,NA,1973764.4550909055,NA,NA,NA,NA
M343T148_NEG,343.0613162862699,343.0613162862699,343.0613162862699,148.396,148.396,148.396,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2145458.385617188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M343T220_NEG,343.0616798029426,343.06155132778173,343.0805331054828,219.86122131347656,217.67919921875,224.8327178955078,15,7,2,0,3,1,0,2,2106638.1188437524,2388497.4749999964,1694723.7622585231,NA,2342876.305105698,2067040.5033427733,NA,2262263.62567308,2519647.601562499,NA,7872024.000375008,2979209.105333339,NA,NA,NA,6984649.778166666,3848916.9341065837,6984649.778166666,NA,4927248.382422789,NA,NA,2709827.89758088,2064271.407729494
M343T246_NEG,343.0799533778609,343.06166989033954,343.0806537883695,245.53684997558594,240.38092041015625,256.0644226074219,8,1,1,2,2,0,0,1,NA,NA,NA,1501662.064928125,NA,NA,NA,NA,NA,NA,1198018.0252083337,NA,1694601.0434263407,924818.44528984325,NA,1656015.7060013015,NA,1656015.7060013015,NA,NA,NA,NA,NA,890743.9421630853
M343T308_NEG,343.1070372934707,343.10656793403405,343.1073147251137,308.0431823730469,296.21209716796875,308.3974304199219,9,0,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,325574.28872500005,NA,NA,NA,219934.22489921952,NA,292475.9927617184,NA,292475.9927617184,510482.57988839224,NA,NA,399033.07116249995,991703.8212890639,1382122.8527656212
