name,mz,rt,Annotation.type,annotated.from.ID,annotated.from.peak,ID,score,isotope,adduct,Formula,matched.frag,compound.name,peak.group,confidence
M149T331_NEG,149.04424,331.34834,metAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation,C00309;C00184;C00184;C00216;C00181;C01508;C00259;C00309;C00310;C00310,M149T398_1_NEG;M149T398_1_NEG;M149T398_1_NEG;M149T398_1_NEG;M149T398_1_NEG;M149T398_1_NEG;M149T398_1_NEG;M149T398_1_NEG;M149T398_1_NEG;M149T398_1_NEG,C00121;C00577;C02426;C00309;C00310;C00312;C00508;C00216;C00181;C00476,0.960154953611387;0.953652040126739;0.953652040126739;0.951013835120726;0.951013835120726;0.951013835120726;0.951013835120726;0.922273616991072;0.922273616991072;0.922273616991072,[M];[M];[M];[M];[M];[M];[M];[M];[M];[M],M-H;M+CH3COO;M+CH3COO;M-H;M-H;M-H;M-H;M-H;M-H;M-H,C5H10O5;C3H6O3;C3H6O3;C5H10O5;C5H10O5;C5H10O5;C5H10O5;C5H10O5;C5H10O5;C5H10O5,11;11;11;11;11;11;11;11;11;11,D-Ribose;D-Glyceraldehyde;L-Glyceraldehyde;D-Ribulose;D-Xylulose;L-Xylulose;L-Ribulose;D-Arabinose;D-Xylose;D-Lyxose,C00121_3;C00577_1;C02426_1;C00309_3;C00310_3;C00312_3;C00508_3;C00216_3;C00181_3;C00476_3,grade3;grade3;grade3;grade3;grade3;grade3;grade3;grade3;grade3;grade3
M152T947_NEG,152.00881,947.40161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M153T103_NEG,153.01813,102.94189,seed,"NA","NA",C00196,0.786280986143357,[M],M-H,C7H6O4,2,"2,3-Dihydroxybenzoate",C00196_1,grade1
M153T63_NEG,153.02144,62.69423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M154T344_NEG,154.04976,344.06598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M155T89_NEG,155.00049,88.54166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M155T64_NEG,155.00051,63.66244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M156T91_NEG,156.00389,91.20639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M156T947_NEG,156.00393,947.40161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M156T64_NEG,156.00395,64.13291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M156T1016_NEG,156.00388,1015.85223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M157T72_NEG,156.96232,72.46356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M157T186_2_NEG,157.03558,185.63063,seed,"NA","NA",C01551,0.476058077823602,[M],M-H,C4H6N4O3,7,"NA",C01551_1,grade1
M157T85_NEG,157.04936,85.38168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M157T119_NEG,157.08585,118.95216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M157T94_NEG,157.12217,94.18784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M158T1073_NEG,157.99841,1073.07812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M158T1032_NEG,157.99839,1032.29651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M158T1009_NEG,157.99841,1008.97986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M158T956_NEG,157.99842,955.69138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M160T398_NEG,160.06028,397.73788,adductAnnotation;seed,C01234;NA,M100T399_3_NEG;NA,C01234;C00956,0.846695066665991;0.714747813413393,[M];[M],M+CH3COO;M-H,C4H7NO2;C6H11NO4,NA;2,1-Aminocyclopropane-1-carboxylate;L-2-Aminoadipate,C01234_1;C00956_3,grade1;grade1
M160T347_NEG,160.06029,347.36902,seed,"NA","NA",C00956,0.733430168489105,[M],M-H,C6H11NO4,2,L-2-Aminoadipate,C00956_2,grade1
M161T407_NEG,161.0443,407.30515,adductAnnotation;adductAnnotation,C00109;C06002,M118T408_1_NEG;M118T408_1_NEG,C00109;C06002,0.843378000000102;0.843378000000102,[M];[M],M+CH3COO;M+CH3COO,C4H6O3;C4H6O3,NA;NA,2-Oxobutanoate;(S)-Methylmalonate semialdehyde,C00109_2;C06002_2,grade3;grade3
M163T399_NEG,163.02372,398.76654,adductAnnotation;adductAnnotation,C00383;C00168,M103T399_NEG;M103T399_NEG,C00383;C00168,0.919047999998247;0.919047999998247,[M];[M],M+CH3COO;M+CH3COO,C3H4O4;C3H4O4,NA;NA,Malonate;Hydroxypyruvate,C00383_1;C00168_1,grade1;grade1
M163T96_NEG,163.0389,96.48145,seed;seed;seed,NA;NA;NA,NA;NA;NA,C00166;C01772;C00811,0.833170645558491;0.810083309251333;0.740385009900603,[M];[M];[M],M-H;M-H;M-H,C9H8O3;C9H8O3;C9H8O3,1;1;1,Phenylpyruvate;trans-2-Hydroxycinnamate;4-Coumarate,C00166_1;C01772_1;C00811_1,grade1;grade1;grade1
M163T340_NEG,163.039,340.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M163T62_NEG,163.11023,61.89082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M164T90_NEG,164.00894,90.4639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M164T1072_NEG,164.00893,1071.79132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M164T64_NEG,164.00896,64.38489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M164T305_NEG,164.00896,305.29272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M164T329_2_NEG,164.07067,329.06361,seed,"NA","NA",C00079,0.792267656546167,[M],M-H,C9H11NO2,5,L-Phenylalanine,C00079_2,grade1
M165T896_NEG,165.01812,896.32104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M165T398_NEG,165.03921,398.23276,seed;seed;seed,NA;NA;NA,NA;NA;NA,C16357;C16358;C16353,0.8507034310413;0.8501034310413;0.825011121690589,[M];[M];[M],M-H;M-H;M-H,C6H6N4O2;C6H6N4O2;C6H6N4O2,1;1;1,3-Methylxanthine;1-Methylxanthine;7-Methylxanthine,C16357_1;C16358_1;C16353_2,grade1;grade1;grade1
M168T239_NEG,168.03241,239.01625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M168T175_NEG,168.04046,174.78156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M169T959_NEG,169.01442,958.83002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M169T1074_NEG,169.01447,1073.74005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M170T514_1_NEG,169.80523,513.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M170T1072_NEG,170.00963,1072.32214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M170T956_NEG,170.00965,955.58667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M170T1033_NEG,170.00968,1033.16724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M170T88_NEG,170.00969,88.49667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M171T119_NEG,170.99583,119.08273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M171T96_NEG,171.10163,96.21024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M172T150_NEG,172.01981,150.35262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M173T939_NEG,172.95695,938.9483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M173T88_NEG,172.95694,87.56265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M173T421_NEG,173.00817,421.01306,seed,"NA","NA",C02341,0.830690484824688,[M],M-H,C6H6O6,4,trans-Aconitate,C02341_1,grade1
M174T669_NEG,174.10658,669.45056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M175T98_NEG,175.02378,98.1391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M175T211_NEG,175.02384,210.75165,metAnnotation,C01620,M135T399_NEG,C00072,0.780062461924735,[M],M-H,C6H8O6,8,Ascorbate,C00072_1,grade3
M175T422_NEG,175.06002,422.14093,metAnnotation;metAnnotation,C00489;C00233,M131T397_NEG;M129T99_NEG,C03273;C02504,0.456979617235483;0.421978060718088,[M];[M],M+CH3COO;M-H,C5H8O3;C7H12O5,4;2,5-Oxopentanoate;alpha-Isopropylmalate,C03273_1;C02504_1,grade2;grade2
M176T1074_NEG,176.00898,1074.18005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M176T423_NEG,176.06348,423.03375,isotopeAnnotation;isotopeAnnotation,C02504;C03273,M175T422_NEG;M175T422_NEG,C02504;C03273,0.817623208815569;0.817623208815569,[M+1];[M+1],M-H;M+CH3COO,C7H12O5;C5H8O3,NA;NA,alpha-Isopropylmalate;5-Oxopentanoate,C02504_1;C03273_1,grade2;grade2
M178T458_1_NEG,177.80735,458.0636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M178T161_NEG,178.37078,161.05423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M179T263_1_NEG,179.05502,263.16086,seed;seed;seed;seed;seed,NA;NA;NA;NA;NA,NA;NA;NA;NA;NA,C00984;C00267;C00159;C02336;C00247,0.838598736606187;0.809998736606187;0.759998736606187;0.745079075512601;0.679563681146393,[M];[M];[M];[M];[M],M-H;M-H;M-H;M-H;M-H,C6H12O6;C6H12O6;C6H12O6;C6H12O6;C6H12O6,7;6;6;5;7,alpha-D-Galactose;alpha-D-Glucose;D-Mannose;beta-D-Fructose;L-Sorbose,C00984_1;C00267_1;C00159_1;C02336_1;C00247_1,grade1;grade1;grade1;grade1;grade1
M179T326_NEG,179.05497,326.14763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M180T148_NEG,179.99637,148.18765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M180T263_NEG,180.05833,263.1604,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C00984;C00247;C00267;C00159;C02336,M179T263_1_NEG;M179T263_1_NEG;M179T263_1_NEG;M179T263_1_NEG;M179T263_1_NEG,C00984;C00247;C00267;C00159;C02336,0.942237134673963;0.942237134673963;0.942237134673963;0.942237134673963;0.942237134673963,[M+1];[M+1];[M+1];[M+1];[M+1],M-H;M-H;M-H;M-H;M-H,C6H12O6;C6H12O6;C6H12O6;C6H12O6;C6H12O6,NA;NA;NA;NA;NA,alpha-D-Galactose;L-Sorbose;alpha-D-Glucose;D-Mannose;beta-D-Fructose,C00984_1;C00247_1;C00267_1;C00159_1;C02336_1,grade1;grade1;grade1;grade1;grade1
M180T369_NEG,180.06567,369.16797,seed,"NA","NA",C00082,0.789213780567304,[M],M-H,C9H11NO3,8,L-Tyrosine,C00082_1,grade1
M181T76_NEG,181.04953,76.28486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M181T263_NEG,181.05908,263.181,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C00984;C00247;C00267;C00159;C02336,M179T263_1_NEG;M179T263_1_NEG;M179T263_1_NEG;M179T263_1_NEG;M179T263_1_NEG,C00984;C00247;C00267;C00159;C02336,0.900868888078668;0.900868888078668;0.900868888078668;0.900868888078668;0.900868888078668,[M+2];[M+2];[M+2];[M+2];[M+2],M-H;M-H;M-H;M-H;M-H,C6H12O6;C6H12O6;C6H12O6;C6H12O6;C6H12O6,NA;NA;NA;NA;NA,alpha-D-Galactose;L-Sorbose;alpha-D-Glucose;D-Mannose;beta-D-Fructose,C00984_1;C00247_1;C00267_1;C00159_1;C02336_1,grade1;grade1;grade1;grade1;grade1
M181T318_2_NEG,181.07082,318.36185,seed;seed;seed;seed,NA;NA;NA;NA,NA;NA;NA;NA,C00392;C00794;C01507;C01697,0.762219227848125;0.760219227848125;0.738319227848125;0.717019227848125,[M];[M];[M];[M],M-H;M-H;M-H;M-H,C6H14O6;C6H14O6;C6H14O6;C6H14O6,15;15;16;15,Mannitol;D-Sorbitol;L-Iditol;Galactitol,C00392_1;C00794_1;C01507_1;C01697_1,grade1;grade1;grade1;grade1
M182T367_NEG,182.04476,367.23016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M182T318_NEG,182.07404,318.30081,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C00392;C00794;C01507;C01697,M181T318_2_NEG;M181T318_2_NEG;M181T318_2_NEG;M181T318_2_NEG,C00392;C00794;C01507;C01697,0.939600599030681;0.939600599030681;0.939600599030681;0.939600599030681,[M+1];[M+1];[M+1];[M+1],M-H;M-H;M-H;M-H,C6H14O6;C6H14O6;C6H14O6;C6H14O6,NA;NA;NA;NA,Mannitol;D-Sorbitol;L-Iditol;Galactitol,C00392_1;C00794_1;C01507_1;C01697_1,grade1;grade1;grade1;grade1
M183T376_NEG,182.99251,376.0672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M183T110_NEG,183.00557,110.15742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M184T376_NEG,183.99583,376.10223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M184T400_NEG,184.00083,399.68358,metAnnotation,C00065,M104T424_NEG,C01005,0.488194203590442,[M],M-H,C3H8NO6P,1,O-Phospho-L-serine,C01005_1,grade3
M185T96_NEG,185.11737,96.06338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M186T1072_NEG,185.99351,1071.71204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M186T90_NEG,185.99351,90.34505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M186T975_NEG,185.9935,974.94217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M186T170_NEG,186.11265,169.93486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M187T413_NEG,187.02385,413.15872,metAnnotation;metAnnotation,C07718;C02360,M229T136_NEG;M323T366_NEG,C04593;C05662,0.817246087295044;0.499768480292945,[M];[M],M-H2O-H;M-H2O-H,C7H10O7;C7H10O7,11;6,"(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate;Homoisocitrate",C04593_1;C05662_1,grade4;grade4
M187T1068_NEG,187.02508,1068.49268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M187T1019_NEG,187.02509,1019.25876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M187T209_NEG,187.03698,209.14822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M187T354_NEG,187.09666,353.99387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M188T955_NEG,188.02056,955.3193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M188T1073_NEG,188.02054,1073.22986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M188T1010_NEG,188.02053,1010.24548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M188T372_NEG,188.05541,372.19846,metAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation,C01046;C01046;C01157;C01157;C03440,M160T398_NEG;M160T398_NEG;M130T405_NEG;M130T405_NEG;M130T405_NEG,C01879;C00624;C04281;C01877;C04282,0.950963703690593;0.945013172153608;0.834934857873452;0.811176207850187;0.690783654744333,[M];[M];[M];[M];[M],M+CH3COO;M-H;M+CH3COO;M+CH3COO;M+CH3COO,C5H7NO3;C7H11NO5;C5H7NO3;C5H7NO3;C5H7NO3,10;10;8;8;8,5-Oxoproline;N-Acetyl-L-glutamate;L-1-Pyrroline-3-hydroxy-5-carboxylate;4-Oxoproline;1-Pyrroline-4-hydroxy-2-carboxylate,C01879_2;C00624_1;C04281_3;C01877_3;C04282_2,grade3;grade3;grade3;grade3;grade3
M189T286_NEG,189.03943,286.03482,metAnnotation;metAnnotation;metAnnotation;metAnnotation,C07718;C07718;C02614;C06032,M229T136_NEG;M229T136_NEG;M207T398_NEG;M207T398_NEG,C02132;C05601;C01732;C02226,0.676110791571619;0.658019639616348;0.505483484925947;0.505483484925947,[M];[M];[M];[M],M+CH3COO;M-H;M+CH3COO;M+CH3COO,C5H6O4;C7H10O6;C5H6O4;C5H6O4,9;9;5;5,Acetylpyruvate;4-Hydroxy-2-oxo-heptanedioate;Mesaconate;2-Methylmaleate,C02132_2;C05601_1;C01732_1;C02226_1,grade3;grade3;grade3;grade3
M189T423_NEG,189.08705,423.0249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M190T223_NEG,190.01698,223.23601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M190T522_1_NEG,190.06228,522.10681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M191T937_1_NEG,190.74427,936.97434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M191T937_2_NEG,191.01886,936.91858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M191T495_NEG,191.01889,494.9267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M191T549_NEG,191.01888,548.63019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M191T398_NEG,191.0552,397.80418,adductAnnotation;seed,C00489;NA,M131T397_NEG;NA,C00489;C00296,0.888800666669097;0.802157850785769,[M];[M],M+CH3COO;M-H,C5H8O4;C7H12O6,NA;3,Glutarate;Quinate,C00489_1;C00296_1,grade1;grade1
M191T937_3_NEG,191.29183,936.95588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M192T65_NEG,192.00421,65.21325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M192T958_NEG,192.00423,958.44525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M192T937_NEG,192.02197,936.96436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M192T398_NEG,192.05851,397.70763,isotopeAnnotation;isotopeAnnotation,C00296;C00489,M191T398_NEG;M191T398_NEG,C00296;C00489,0.945185560277167;0.945185560277167,[M+1];[M+1],M-H;M+CH3COO,C7H12O6;C5H8O4,NA;NA,Quinate;Glutarate,C00296_1;C00489_1,grade1;grade1
M193T185_NEG,193.01238,185.40672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M193T937_NEG,193.02275,936.90027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M193T111_NEG,193.03461,110.91201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M193T62_NEG,193.05318,61.88777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M193T137_NEG,193.07091,136.65607,metAnnotation,C07130,M239T137_NEG,C07481,1.12281575866304,[M],M-H,C8H10N4O2,17,Caffeine,C07481_1,grade3
M193T68_NEG,193.0895,67.99771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M194T103_NEG,194.04494,102.51527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M195T435_NEG,194.92647,434.80582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M195T185_NEG,195.00965,185.21634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M195T125_NEG,195.04025,125.02926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M195T402_NEG,195.05028,402.29851,seed;seed;seed,NA;NA;NA,NA;NA;NA,C16360;C16356;C00257,0.67502609211792;0.66142609211792;0.568919109796586,[M];[M];[M],M-H;M-H;M-H,C7H8N4O3;C7H8N4O3;C6H12O7,1;1;12,"3,7-Dimethyluric acid;1,7-Dimethyluric acid;D-Gluconic acid",C16360_1;C16356_1;C00257_1,grade1;grade1;grade1
M195T62_NEG,195.06887,61.91283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M195T280_NEG,195.07676,279.96423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M196T94_NEG,195.99923,93.67535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M196T399_NEG,196.02735,399.09715,metAnnotation,C01275,M241T99_NEG,C01616,1.0071359796354,[M],M-H,C5H11NO5S,13,Tauropine,C01616_1,grade3
M196T409_NEG,196.05338,408.80139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M196T62_NEG,196.07216,61.89388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M196T431_NEG,196.10815,431.43726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M197T102_NEG,197.0084,102.45838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M197T155_NEG,197.02152,154.63991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M198T1079_NEG,198.00486,1078.89429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M198T1018_NEG,198.00482,1018.24399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M198T963_NEG,198.00485,962.84299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M198T216_NEG,198.11263,215.98056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M199T154_NEG,199.01839,154.23546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M199T93_NEG,199.02541,93.27627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M199T170_NEG,199.03691,169.87775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M199T71_NEG,199.16951,70.76908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M199T92_NEG,199.16947,91.52046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M200T295_NEG,200.0555,294.84085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M201T937_NEG,200.95206,937.12036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M201T62_NEG,201.02182,61.86073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M201T170_NEG,201.03413,169.79485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M201T194_NEG,201.05273,193.6308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M201T341_NEG,201.12372,341.0741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M203T91_NEG,203.02045,90.74764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M203T956_NEG,203.02042,955.67487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M203T65_NEG,203.02047,64.63262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M203T345_NEG,203.08169,345.12828,seed,"NA","NA",C00078,0.810433326870663,[M],M-H,C11H12N2O2,9,L-Tryptophan,C00078_1,grade1
M204T104_NEG,204.12331,104.01436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M205T91_NEG,204.99957,91.40151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M205T945_NEG,204.99951,944.90814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M205T65_NEG,204.99959,65.49422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M205T63_NEG,205.15898,62.75245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M206T437_NEG,206.10258,437.06287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M206T63_NEG,206.16226,62.77049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M207T478_NEG,206.82002,477.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M207T398_NEG,207.05016,398.23784,metAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation,C01275;C01275;C01275;C01275;C00216;C00259;C00181;C00109,M241T99_NEG;M241T99_NEG;M241T99_NEG;M241T99_NEG;M209T398_NEG;M209T398_NEG;M209T398_NEG;M101T264_NEG,C02612;C02614;C00684;C03826;C00652;C01114;C02266;C06032,0.795999037347176;0.795999037347176;0.775589130903059;0.775589130903059;0.711504557609344;0.711504557609344;0.710772836541488;0.701199249462211,[M];[M];[M];[M];[M];[M];[M];[M],M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO,C5H8O5;C5H8O5;C5H8O5;C5H8O5;C5H8O5;C5H8O5;C5H8O5;C5H8O5,8;8;8;8;7;7;7;6,"(R)-2-Methylmalate;(S)-2-Methylmalate;2-Dehydro-3-deoxy-L-arabinonate;2-Dehydro-3-deoxy-D-xylonate;D-Arabinono-1,4-lactone;L-Arabinono-1,4-lactone;D-Xylonolactone;D-erythro-3-Methylmalate",C02612_1;C02614_1;C00684_1;C03826_1;C00652_2;C01114_2;C02266_2;C06032_1,grade3;grade3;grade3;grade3;grade3;grade3;grade3;grade3
M208T91_NEG,207.99926,91.37811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M208T65_NEG,207.99928,64.59834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M208T950_NEG,207.9993,949.92627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M208T1075_NEG,207.99925,1075.13953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M208T1018_NEG,207.99924,1017.86462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M209T918_NEG,208.93391,917.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M209T69_NEG,209.04817,69.0179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M209T202_NEG,209.04486,202.36922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
